type,reference_designator,deployment,start_date,end_date,author,modified,image_url,comment
exclusion,GS03FLMB-RIS01-03-DOSTAD000,2.0,2016-02-29T00:00:00,2016-12-05T00:00:00,Lori,2019-08-02T14:47:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/GS/GS03FLMB/GS03FLMB-RIS01-03-DOSTAD000/timeseries_plots/deployment0002/deployment0002_GS03FLMB-RIS01-03-DOSTAD000-recovered_host-dosta_abcdjm_sio_instrument_recovered-estimated_oxygen_concentration-2015-12-16_rmoutliers.png,Suspect data likely due to biofouling - see annotation ID 782
comment,GA02HYPM,,,,Lori,2019-08-02T18:06:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/global_profiler_data_offsets/,"I submitted a helpdesk question on 11/12/2018 regarding an offset between recovered and telemetered data for all global HYPMs: ""There appears to be a substantial offset between data with the same timestamps from recovered_wfp and telemetered methods for all deployments of all global WFP CTDs, and I have included information from two representative deployments of two different profilers as examples. It looks like the values recorded for the first common timestamp are exactly the same, and as the profiler moves along in time the offset between the values recorded for the same timestamp become increasingly more offset. Then, the profiler reaches the end of the profile (either at its shallowest or deepest point), resets, and the pattern begins again. This is most easily seen in the pressure data, but there is an offset for all science parameters.
 
Examples:
GI02HYPM-WFP02-04-CTDPFL000 deployment 1
GP02HYPM-WFP02-04-CTDPFL000 deployment 3
 
The *_intersect.csv files attached contain data where recovered and telemetered timestamps intersect. For each timestamp and science parameter there are recorded values (from .nc files downloaded from the system) and the difference. For each parameter, the difference between the values at the bottom and top of the profiler's range are exactly zero, and (particularly for pressure) the differences steadily increase until they are reset at zero at the bottom/top of the profile. This pattern continues throughout the deployment. The plots attached are zoomed in to one upcast and one downcast, and highlight the offset in the data between the two methods.""

Redmine 13743"
annotation,GA02HYPM-WFP02,,,,Lori,2019-08-02T18:21:00,,Missing 3 months of data at the end of deployment 3 should be annotated.
exclusion,GA02HYPM-WFP02-04-CTDPFL000,2.0,2016-03-01T00:00:00,2016-04-15T00:00:00,Lori,2019-08-02T19:38:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/GA/GA02HYPM/GA02HYPM-WFP02-04-CTDPFL000/xsection_plots/deployment0002/rm_erroneous_data_GA02HYPM-WFP02-04-CTDPFL000-recovered_wfp-practical_salinity_20151117.png,Several erroneous profiles in Mar-Apr 2016
exclusion,GA02HYPM-WFP03-04-CTDPFL000,1.0,2015-03-16T19:00:00,2015-11-15T15:22:00,Lori,2019-08-05T19:28:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/GA/GA02HYPM/GA02HYPM-WFP03-04-CTDPFL000/profile_plots/deployment0001/rm_suspect_data_GA02HYPM-WFP03-04-CTDPFL000-recovered_wfp-practical_salinity_20150316.png,Too much variation in salinity - not seen in deployments 2 and 3
exclusion,GA02HYPM-WFP03-04-CTDPFL000,3.0,2017-01-20T00:00:00,2017-01-22T00:00:00,Lori,2019-08-05T14:50:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/GA/GA02HYPM/GA02HYPM-WFP03-04-CTDPFL000/profile_plots/deployment0003/all_data_GA02HYPM-WFP03-04-CTDPFL000-recovered_wfp-practical_salinity_20161030.png,Suspect profile - low salinity.
annotation,GI02HYPM-WFP02,,,,Lori,2019-08-05T15:04:00,,Missing data at the end of deployment 4 should be annotated.
comment,GI02HYPM,,,,Lori,2019-08-08T13:47:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/global_profiler_data_offsets/,"I submitted a helpdesk question on 11/12/2018 regarding an offset between recovered and telemetered data for all global HYPMs: ""There appears to be a substantial offset between data with the same timestamps from recovered_wfp and telemetered methods for all deployments of all global WFP CTDs, and I have included information from two representative deployments of two different profilers as examples. It looks like the values recorded for the first common timestamp are exactly the same, and as the profiler moves along in time the offset between the values recorded for the same timestamp become increasingly more offset. Then, the profiler reaches the end of the profile (either at its shallowest or deepest point), resets, and the pattern begins again. This is most easily seen in the pressure data, but there is an offset for all science parameters.

Examples:
GI02HYPM-WFP02-04-CTDPFL000 deployment 1
GP02HYPM-WFP02-04-CTDPFL000 deployment 3

The *_intersect.csv files attached contain data where recovered and telemetered timestamps intersect. For each timestamp and science parameter there are recorded values (from .nc files downloaded from the system) and the difference. For each parameter, the difference between the values at the bottom and top of the profiler's range are exactly zero, and (particularly for pressure) the differences steadily increase until they are reset at zero at the bottom/top of the profile. This pattern continues throughout the deployment. The plots attached are zoomed in to one upcast and one downcast, and highlight the offset in the data between the two methods.""

Redmine 13743"
comment,GA02HYPM-WFP02-03-DOSTAL000,2.0,,,Lori,2019-08-05T17:33:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/GA/GA02HYPM/WFP-DOSTAs/deployment0002/GA02HYPM-DOSTAL000-recovered_wfp-estimated_oxygen_concentration.png,The estimated_oxygen_concentration values at the bottom of the WFP02 range and the top of the WFP03 are slightly offset for this deployment.
comment,GA02HYPM-WFP02-03-DOSTAL000,3.0,,,Lori,2019-08-05T17:43:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/GA/GA02HYPM/WFP-DOSTAs/deployment0003/GA02HYPM-DOSTAL000-recovered_wfp-estimated_oxygen_concentration-zoom.png,The estimated_oxygen_concentration values at the bottom of the WFP02 range and the top of the WFP03 are slightly offset for this deployment.
comment,GA02HYPM-WFP03-03-DOSTAL000,2.0,,,Lori,2019-08-05T17:43:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/GA/GA02HYPM/WFP-DOSTAs/deployment0002/GA02HYPM-DOSTAL000-recovered_wfp-estimated_oxygen_concentration.png,The estimated_oxygen_concentration values at the bottom of the WFP02 range and the top of the WFP03 are slightly offset for this deployment.
comment,GA02HYPM-WFP03-03-DOSTAL000,3.0,,,Lori,2019-08-05T17:44:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/GA/GA02HYPM/WFP-DOSTAs/deployment0003/GA02HYPM-DOSTAL000-recovered_wfp-estimated_oxygen_concentration-zoom.png,The estimated_oxygen_concentration values at the bottom of the WFP02 range and the top of the WFP03 are slightly offset for this deployment.
comment,GA02HYPM-WFP02-01-FLORDL000,,,,Lori,2019-08-05T18:13:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/GA/GA02HYPM/GA02HYPM-WFP02-01-FLORDL000/profile_plots/deployment0001/all_data_GA02HYPM-WFP02-01-FLORDL000-recovered_wfp-fluorometric_chlorophyll_a_20150317.png,Unreasonably high chl-a and backscatter outliers are scattered throughout all 3 deployments.
exclusion,GI02HYPM-WFP02-04-CTDPFL000,4.0,2017-08-06T13:45:00,2018-06-16T06:32:00,Lori,2019-08-05T19:29:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/GI/GI02HYPM/GI02HYPM-WFP02-04-CTDPFL000/profile_plots/deployment0004/rm_suspect_data_GI02HYPM-WFP02-04-CTDPFL000-recovered_wfp-practical_salinity_20170807.png,Too much variation in salinity at the beginning of the deployment - not seen in previous deployments
comment,GI02HYPM-WFP02-03-DOSTAL000,,,,Lori,2019-08-07T14:33:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/GI/GI02HYPM/GI02HYPM-WFP02-03-DOSTAL000/data_shift/,The estimated_oxygen_concentration ranges shifted from around 300-360 umol L-1 in deployments 1-2 to 320-380 umol L-1 in deployments 3-4. A similar shift in DO data from GP02HYPM-WFP03-03-DOSTAL000 was observed between deployments 3 and 4 (see annotation ID 1444)
comment,GI02HYPM-WFP02-01-FLORDL000,,,,Lori,2019-08-06T13:59:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/GI/GI02HYPM/GI02HYPM-WFP02-01-FLORDL000/profile_plots/deployment0002/all_data_GI02HYPM-WFP02-01-FLORDL000-recovered_wfp-fluorometric_chlorophyll_a_20150817.png,Unreasonably high chl-a and backscatter outliers are scattered throughout all deployments.
exclusion,GI02HYPM-WFP02-01-FLORDL000,4.0,2017-12-01T00:00:00,2018-03-01T00:00:00,Lori,2019-08-06T14:01:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/GI/GI02HYPM/GI02HYPM-WFP02-01-FLORDL000/xsection_plots/deployment0004/all_data_GI02HYPM-WFP02-01-FLORDL000-recovered_wfp-optical_backscatter_20170807.png,Suspect data - unreasonably high chl-a and backscatter at several periods during this time.
comment,GP02HYPM-WFP02,,,,Lori,2019-08-07T13:07:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/GP/GP02HYPM/GP02HYPM-WFP02-04-CTDPFL000/xsection_plots/deployment0001/rm_erroneous_data_GP02HYPM-WFP02-04-CTDPFL000-recovered_wfp-ctdpf_ckl_seawater_temperature_20130726.png,Deployment 1: profiler stopped ascending to the minimum depth in the second half of the deployment.
exclusion,GP02HYPM-WFP03-04-CTDPFL000,1.0,,,Lori,2019-08-07T13:29:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/GP/GP02HYPM/GP02HYPM-WFP03-04-CTDPFL000/profile_plots/deployment0001/all_data_GP02HYPM-WFP03-04-CTDPFL000-recovered_wfp-ctdpf_ckl_seawater_conductivity_20130726.png,Too much variation in conductivity (and salinity) at the beginning of the deployment.
exclusion,GP02HYPM-WFP03-04-CTDPFL000,3.0,2015-09-01T00:00:00,2015-09-05T00:00:00,Lori,2019-08-07T13:21:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/GP/GP02HYPM/GP02HYPM-WFP03-04-CTDPFL000/xsection_plots/deployment0003/all_data_GP02HYPM-WFP03-04-CTDPFL000-recovered_wfp-ctdpf_ckl_seawater_conductivity_20150605.png,"Suspect profiles - conductivity, salinity and density values are too low."
comment,GP02HYPM-WFP03-04-CTDPFL000,3.0,,,Lori,2019-08-07T13:23:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/GP/GP02HYPM/WFP-CTDs/deployment0003/GP02HYPM-CTDPFL000-recovered_wfp-practical_salinity.png,practical_salinity values at the bottom of the WFP02 range and the top of the WFP03 are offset for this deployment.
comment,GP02HYPM-WFP02-04-CTDPFL000,3.0,,,Lori,2019-08-07T13:25:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/GP/GP02HYPM/WFP-CTDs/deployment0003/GP02HYPM-CTDPFL000-recovered_wfp-practical_salinity.png,practical_salinity values at the bottom of the WFP02 range and the top of the WFP03 are offset for this deployment.
comment,GP02HYPM-WFP03-04-CTDPFL000,4.0,,,Lori,2019-08-07T13:26:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/GP/GP02HYPM/WFP-CTDs/deployment0004/GP02HYPM-CTDPFL000-recovered_wfp-practical_salinity.png,practical_salinity values at the bottom of the WFP02 range and the top of the WFP03 are offset for this deployment.
comment,GP02HYPM-WFP02-04-CTDPFL000,4.0,,,Lori,2019-08-07T13:26:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/GP/GP02HYPM/WFP-CTDs/deployment0004/GP02HYPM-CTDPFL000-recovered_wfp-practical_salinity.png,practical_salinity values at the bottom of the WFP02 range and the top of the WFP03 are offset for this deployment.
comment,GP02HYPM-WFP03-04-CTDPFL000,5.0,,,Lori,2019-08-07T14:03:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/GP/GP02HYPM/GP02HYPM-WFP03-04-CTDPFL000/profile_plots/deployment0005/all_data_GP02HYPM-WFP03-04-CTDPFL000-recovered_wfp-ctdpf_ckl_seawater_temperature_20170716.png,Some data from WFP02 have been ingested along with data from WFP03. These data need to be purged and re-ingested
comment,GP02HYPM-WFP03-04-CTDPFL000,5.0,,,Lori,2019-08-07T14:02:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/GP/GP02HYPM/GP02HYPM-WFP03-04-CTDPFL000/profile_plots/deployment0005/all_data_GP02HYPM-WFP03-04-CTDPFL000-recovered_wfp-ctdpf_ckl_seawater_conductivity_20170716.png,Too much variation in conductivity (and salinity) at the beginning of the deployment.
comment,GP02HYPM-WFP02-05-VEL3DL000,4.0,,,Lori,2019-08-07T14:06:00,,Missing the pressure coordinate for this deployment.
comment,GP02HYPM-WFP03-05-VEL3DL000,2.0,,,Lori,2019-08-07T14:07:00,,Missing the pressure coordinate for this deployment.
comment,GA02HYPM-WFP03-03-DOSTAL000,,,,Lori,2019-08-07T18:46:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/GA/GA02HYPM/GA02HYPM-WFP03-03-DOSTAL000/do_shift/,The range of estimated_oxygen_concentration values at ~5000 dbar changed from deployment 2 (225-235) to deployment 3 (240-245). A similar shift in DO data between deployments 3 and 4 for GP02HYPM-WFP03-03-DOSTAL000 was observed by a SME (see annotation ID 1444). This should be investigated.
comment,GP02HYPM-WFP03-03-DOSTAL000,3.0,,,Lori,2019-08-07T14:50:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/GP/GP02HYPM/WFP-DOSTAs/deployment0003/GP02HYPM-DOSTAL000-recovered_wfp-estimated_oxygen_concentration.png,The estimated_oxygen_concentration values at the bottom of the WFP02 range and the top of the WFP03 are offset for this deployment. This is consistent with the observation that deployment 3 data for WFP03 could be suspect (see annotation ID 1444).
comment,GP02HYPM-WFP02-03-DOSTAL000,4.0,,,Lori,2019-08-07T18:42:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/GP/GP02HYPM/GP02HYPM-WFP02-03-DOSTAL000/profile_plots/deployment0004/all_data_GP02HYPM-WFP02-03-DOSTAL000-recovered_wfp-estimated_oxygen_concentration_20160704.png,"Suspect data around 250 dbar, 1000-1250 dbar, and >2000 dbar. (annotation ID 716 - profiler failed)"
comment,GP02HYPM-WFP02-03-DOSTAL000,5.0,,,Lori,2019-08-07T18:45:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/GP/GP02HYPM/GP02HYPM-WFP02-03-DOSTAL000/profile_plots/deployment0005/all_data_GP02HYPM-WFP02-03-DOSTAL000-recovered_wfp-estimated_oxygen_concentration_20170716.png,Suspect values at the very top and bottom of the profiler's range at the end of the deployment.
comment,GP02HYPM-WFP03-03-DOSTAL000,2.0,,,Lori,2019-08-07T18:54:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/GP/GP02HYPM/GP02HYPM-WFP03-03-DOSTAL000/xsection_plots/deployment0002/all_data_GP02HYPM-WFP03-03-DOSTAL000-recovered_wfp-estimated_oxygen_concentration_20140622.png,No data expected - profiler failed (annotation ID 715).
comment,GP02HYPM-WFP03-01-FLORDL000,2.0,,,Lori,2019-08-07T19:06:00,,Missing the pressure coordinate for this deployment.
comment,GP02HYPM-WFP03-01-FLORDL000,5.0,,,Lori,2019-08-07T19:08:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/GP/GP02HYPM/GP02HYPM-WFP03-01-FLORDL000/profile_plots/deployment0005/all_data_GP02HYPM-WFP03-01-FLORDL000-recovered_wfp-fluorometric_chlorophyll_a_20170716.png,Some data from WFP02 have been ingested along with data from WFP03. These data need to be purged and re-ingested
comment,GP02HYPM-WFP02-01-FLORDL000,,,,Lori,2019-08-07T19:12:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/GP/GP02HYPM/GP02HYPM-WFP02-01-FLORDL000/profile_plots/deployment0001/all_data_GP02HYPM-WFP02-01-FLORDL000-recovered_wfp-fluorometric_chlorophyll_a_20130726.png,Unreasonably high chl-a and backscatter outliers are scattered throughout all deployments.
