type,reference_designator,deployment,start_date,end_date,author,modified,image_url,comment
comment,CE04OSBP-LJ01C-09-PCO2WB104,,,,Lori,2019-11-14T16:19:00,,There is no pressure variable in any of the .nc files. This should be a coordinate.
comment,CE04OSBP-LJ01C-09-PCO2WB104,,,,Lori,2019-11-14T16:21:00,,Annotation ID 90 needs to be updated when the cal value review is complete.
annotation,CE04OSBP-LJ01C-09-PCO2WB104,,,,Lori,2019-11-14T16:29:00,,"When I downloaded data for deployments 1-4 for this instrument (pco2w_b_sami_data_record), I don't receive data files for deployments 2 and 3 (there are files for pco2w_b_sami_data_record_cal). This should be investigated and annotated if there is a reason the science data aren't available.

https://opendap.oceanobservatories.org/thredds/catalog/ooi/lgarzio@marine.rutgers.edu/20190923T185736035Z-CE04OSBP-LJ01C-09-PCO2WB104-streamed-pco2w_b_sami_data_record/catalog.html"
comment,CE04OSBP-LJ01C-09-PCO2WB104,,,,Lori,2019-11-14T18:03:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/CE/CE04OSBP/CE04OSBP-LJ01C-09-PCO2WB104/timeseries_plots_preferred_all/CE04OSBP-LJ01C-09-PCO2WB104-pco2w_b_sami_data_record-pCO2%20Seawater-hourlyavg.png,100% of the pco2_seawater values are outside of global ranges for deployments 1 and 4 (data aren't available for deployment 2-3) - the global ranges should be updated to be from 200-2000 uatm
comment,CE04OSBP-LJ01C-05-ADCPSI103,,,,Lori,2019-11-19T17:56:00,,"15% of seawater velocities for deployments 1 and 3 are nans, outside of global ranges, and outliers (+-5SD)"
annotation,CE04OSPS-SF01B,,,,Lori,2019-11-19T18:13:00,,"Annotation ID 181 is a duplicate of 221, with a much shorter time range."
annotation,CE04OSPS-SF01B-3B-OPTAAD105,,,,Lori,2019-11-19T18:16:00,,"There are no data available for download for deployment 1, and only 2 days worth of data for deployment 2. This should be annotated."
comment,CE04OSPS-SF01B,,,,Lori,2019-11-19T18:25:00,,There are no deployment depths in asset management for any of the instruments on the shallow profiler.
comment,CE04OSPS-SF01B-3B-OPTAAD105,,,,Lori,2019-11-19T18:33:00,,"According to Roesler and Barnard (Optical proxy for phytoplankton biomass in the absence of photophysiology: Rethinking the absorption line height, Methods in Oceanography, 2013), “absorption meters are highly prone to biofouling, particularly biofilms which not only attenuate the collimated beam but also impact the scattering properties of the optical surfaces and tubes. In productive coastal waters biofouling can have significant impacts (i.e. 10% of the signal) within one to two weeks”."
comment,CE04OSPS-SF01B-3B-OPTAAD105,3.0,,,Lori,2019-11-19T19:43:00,,"26% of beam_attenuation and 55% of optical_absorption values are NaNs, outside of global ranges, or outliers (+/-5SD) for this deployment."
annotation,CE04OSPS-SF01B-3D-SPKIRA102,1.0,,,Lori,2019-11-19T19:54:00,,There are no data available for download for deployment 1 - this should be annotated.
annotation,CE04OSPS-SF01B-3D-SPKIRA102,2.0,,,Lori,2019-11-19T19:55:00,,Missing data for the second half of this deployment should be annotated.
comment,CE04OSPS-SF01B-3D-SPKIRA102,2.0,,,Lori,2019-11-19T20:47:00,,80% of spkir_downwelling_vector values are outside of global ranges for this deployment
comment,CE04OSPS-SF01B-3D-SPKIRA102,3.0,,,Lori,2019-11-19T20:48:00,,50% of spkir_downwelling_vector values are outside of global ranges for this deployment
comment,CE04OSPS-SF01B-3D-SPKIRA102,4.0,,,Lori,2019-11-19T20:48:00,,65% of spkir_downwelling_vector values are outside of global ranges for this deployment
annotation,CE04OSPS-SF01B-4B-VELPTD106,1.0,,,Lori,2019-11-21T15:48:00,,Missing data for deployment 1 should be annotated
comment,RS01SBPS-SF01A,,,,Lori,2019-11-21T20:43:00,,There are no deployment depths in asset management for any of the instruments on the shallow profiler.
annotation,RS01SBPS-SF01A,,,,Lori,2019-11-21T20:45:00,,Annotation ID 1287 should be updated - it says an investigation is currently in process and the date of the annotation is 2017.
comment,RS01SBPS-SF01A-3B-OPTAAD101,2.0,,,Lori,2019-11-21T20:49:00,,"wavelength_a, wavelength_c, beam_attenuation and optical_absorption are all fill values for this deployment."
comment,RS01SBPS-SF01A-3B-OPTAAD101,,,,Lori,2019-11-21T20:50:00,,"According to Roesler and Barnard (Optical proxy for phytoplankton biomass in the absence of photophysiology: Rethinking the absorption line height, Methods in Oceanography, 2013), “absorption meters are highly prone to biofouling, particularly biofilms which not only attenuate the collimated beam but also impact the scattering properties of the optical surfaces and tubes. In productive coastal waters biofouling can have significant impacts (i.e. 10% of the signal) within one to two weeks”."
comment,RS01SBPS-SF01A-3B-OPTAAD101,1.0,,,Lori,2019-11-21T20:50:00,,"27% of beam_attenuation and 33% of optical_absorption values are NaNs, outside of global ranges, or outliers (+/-5SD) for this deployment."
comment,RS01SBPS-SF01A-3B-OPTAAD101,3.0,,,Lori,2019-11-21T20:51:00,,"32% of optical_absorption values are NaNs, outside of global ranges, or outliers (+/-5SD) for this deployment."
comment,RS01SBPS-SF01A-3B-OPTAAD101,5.0,,,Lori,2019-11-21T20:52:00,,18% of optical_absorption values are outside of global ranges or outliers (+/-5SD) for this deployment.
comment,RS01SBPS-SF01A-3D-SPKIRA101,2.0,,,Lori,2019-11-22T17:42:00,,62% of spkir_downwelling_vector values are outside of global ranges or outliers (+/- 5SD) for this deployment
comment,RS01SBPS-SF01A-3D-SPKIRA101,4.0,,,Lori,2019-11-22T17:43:00,,58% of spkir_downwelling_vector values are outside of global ranges or outliers (+/- 5SD) for this deployment
comment,RS01SBPS-SF01A-3D-SPKIRA101,5.0,,,Lori,2019-11-22T17:44:00,,35% of spkir_downwelling_vector values are outside of global ranges for this deployment
comment,RS01SBPS-SF01A-4B-VELPTD102,1.0,,,Lori,2019-11-22T18:13:00,,52% of velpt_d_upward_velocity values are outside of global ranges for this deployment.
comment,RS01SBPS-PC01A-4C-FLORDD103,,,,Lori,2019-11-22T18:28:00,,"All .nc files for each deployment are missing the coordinates lat, lon, and pressure"
comment,RS01SBPS-PC01A-4C-FLORDD103,1.0,,,Lori,2019-11-22T18:37:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/RS/RS01SBPS/RS01SBPS-PC01A-4C-FLORDD103/timeseries_plots/deployment0001/deployment0001_RS01SBPS-PC01A-4C-FLORDD103-streamed-flort_d_data_record-fluorometric_chlorophyll_a-2015-04-04_rmoutliers.png,98% of the fluorometric_chlorophyll_a values are outside of global ranges for this deployment - the majority are negative. This should be investigated and annotated if there is an issue with the data.
comment,RS01SBPS-PC01A-4C-FLORDD103,4.0,,,Lori,2019-11-22T18:44:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/RS/RS01SBPS/RS01SBPS-PC01A-4C-FLORDD103/timeseries_plots/deployment0004/deployment0004_RS01SBPS-PC01A-4C-FLORDD103-streamed-flort_d_data_record-fluorometric_cdom-2017-08-04_rmoutliers.png,Suspect fluorometric_cdom data
annotation,CE04OSPS-SF01B-2A-CTDPFA107,,,,Lori,2019-11-25T14:51:00,,"Annotation IDs 1045 and 1046 from 2016 should be updated: ""Note: Data gap under investigation"""
annotation,CE04OSPS-SF01B-2A-CTDPFA107,,,,Lori,2019-11-25T14:52:00,,"Annotation ID 1064 should be updated: ""Parameter: corrected_dissolved_oxygen. Suspect values due to possible issue with calibration data. Awaiting feedback from Marine Implementing Organization. Redmine 8668"""
annotation,CE04OSPS-SF01B,,,,Lori,2019-11-25T14:58:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/CE/CE04OSPS/CE04OSPS-SF01B-2A-CTDPFA107/xsection_plots/deployment0001/all_data_CE04OSPS-SF01B-2A-CTDPFA107-streamed-seawater_temperature_20141105.png,There is a lot of missing data for deployment 1 for all instruments on the profiler. This should be annotated.
comment,CE04OSPS-SF01B-2A-CTDPFA107,2.0,,,Lori,2019-11-25T15:04:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/CE/CE04OSPS/CE04OSPS-SF01B-2A-CTDPFA107/xsection_plots/deployment0002/CE04OSPS-SF01B-2A-CTDPFA107-streamed-density_20150803.png,Suspect data - particularly towards the end of the deployment (uniform density throughout the water column). This should be investigated and annotated.
comment,CE04OSPS-SF01B-3A-FLORTD104,3.0,,,Lori,2019-11-25T15:58:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/CE/CE04OSPS/CE04OSPS-SF01B-3A-FLORTD104/profile_plots/deployment0003/all_data_CE04OSPS-SF01B-3A-FLORTD104-streamed-fluorometric_chlorophyll_a_20160719.png,Suspect data at 200m at the end of the deployment
annotation,CE04OSPS-SF01B-3C-PARADA102,,,,Lori,2019-11-25T15:35:00,,There are no files available for download for deployments 1-2. This should be annotated.
comment,CE04OSPS-SF01B-3C-PARADA102,4.0,,,Lori,2019-11-25T16:21:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/CE/CE04OSPS/CE04OSPS-SF01B-3C-PARADA102/profile_plots/deployment0004/CE04OSPS-SF01B-3C-PARADA102-streamed-par_counts_output_20170801_zoomed.png,63% of par_counts_output values are outside of global ranges. Zooming in shows the majority of these values are negative
comment,CE04OSPS-SF01B-3A-FLORTD104,2.0,,,Lori,2019-11-25T15:58:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/CE/CE04OSPS/CE04OSPS-SF01B-3A-FLORTD104/profile_plots/deployment0002/CE04OSPS-SF01B-3A-FLORTD104-streamed-fluorometric_chlorophyll_a_20150803.png,Suspect data at 200m at the end of the deployment
comment,CE04OSPS-SF01B-4A-NUTNRA102,2.0,,,Lori,2019-11-25T16:18:00,,The deployment 2 .nc files are missing the pressure coordinate - the variable is available in the files but not listed as a coordinate.
annotation,CE04OSPS-SF01B-4F-PCO2WA102,,,,Lori,2019-11-25T16:23:00,,"Annotation ID 92 from 2017 should be updated: ""Data are suspect and under investigation"""
comment,CE04OSPS-SF01B-4F-PCO2WA102,2.0,,,Lori,2019-11-25T16:36:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/CE/CE04OSPS/CE04OSPS-SF01B-4F-PCO2WA102/profile_plots/deployment0002/all_data_CE04OSPS-SF01B-4F-PCO2WA102-streamed-pco2_seawater_20150803.png,85% if the values for pco2_seawater are outside of global ranges - the global ranges should be updated to be from 200-2000 uatm
comment,CE04OSPS-SF01B-4F-PCO2WA102,3.0,,,Lori,2019-11-25T16:36:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/CE/CE04OSPS/CE04OSPS-SF01B-4F-PCO2WA102/profile_plots/deployment0003/all_data_CE04OSPS-SF01B-4F-PCO2WA102-streamed-pco2_seawater_20160719.png,90% if the values for pco2_seawater are outside of global ranges - the global ranges should be updated to be from 200-2000 uatm
comment,CE04OSPS-SF01B-4F-PCO2WA102,4.0,,,Lori,2019-11-25T16:37:00,,97% if the values for pco2_seawater are outside of global ranges - the global ranges should be updated to be from 200-2000 uatm
comment,RS01SBPS-PC01A-05-ADCPTD102,,,,Lori,2019-11-25T18:11:00,,"The .nc files for every deployment don't have the coordinates lat, lon, and pressure"
comment,RS01SBPS-PC01A-05-ADCPTD102,,,,Lori,2019-11-25T18:09:00,,"15 - 41% of the velocity values for all deployments are NaNs, fill values, outside of global ranges, or outliers (+/- 5SD)"
comment,RS01SBPS-PC01A-06-VADCPA101,,,,Lori,2019-11-25T18:11:00,,"The .nc files for every deployment don't have the coordinates lat, lon, and pressure"
comment,RS01SBPS-PC01A-06-VADCPA101,,,,Lori,2019-11-25T18:22:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/RS/RS01SBPS/deployment0004_RS01SBPS-PC01A-06-VADCPA101-streamed-vadcp_velocity_beam_aggregate_provenance.json,"'bin_depths', 'pressure', and 'upward_seawater_velocity' are arrays of fill values for deployments 1-4. According to the provenance.json (attached) errors, there are several missing parameters."
comment,RS01SBPS-PC01A-06-VADCPA101,,,,Lori,2019-11-25T18:16:00,,"80-87% of the values for eastward_seawater_velocity, error_seawater_velocity, estimated_upward_seawater_velocity, and northward_seawater_velocity are NaNs, outside of global ranges, or outliers (+/- 5SD) for deployments 1-4"
annotation,RS01SBPS-SF01A-2A-CTDPFA102,,,,Lori,2019-11-25T19:11:00,,"Annotation IDs 1240-1247, 1255, 1260, 1263-1264, 1271, 1277, 1285 ""Cause of data gap under investigation."" should be updated"
comment,RS01SBPS-SF01A-2A-CTDPFA102,4.0,,,Lori,2019-11-25T19:37:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/RS/RS01SBPS/RS01SBPS-SF01A-2A-CTDPFA102/profile_plots/deployment0004/RS01SBPS-SF01A-2A-CTDPFA102-streamed-practical_salinity_20170804.png,Suspect data in the 2nd half of the deployment.
comment,RS01SBPS-SF01A-3A-FLORTD101,1.0,,,Lori,2019-11-25T19:59:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/RS/RS01SBPS/RS01SBPS-SF01A-3A-FLORTD101/profile_plots/deployment0001/RS01SBPS-SF01A-3A-FLORTD101-streamed-fluorometric_chlorophyll_a_20141006_zoomed.png,99% of fluorometric_chlorophyll_a values are outside of global ranges. Zooming in shows the majority of these values are negative.
annotation,RS01SBPS-SF01A,1.0,,,Lori,2019-11-25T19:49:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/RS/RS01SBPS/RS01SBPS-SF01A-2A-CTDPFA102/xsection_plots/deployment0001/RS01SBPS-SF01A-2A-CTDPFA102-streamed-seawater_temperature_20141006.png,It looks like the profiler wasn't profiling during deployment 1. This should be annotated
comment,RS01SBPS-SF01A-3C-PARADA101,5.0,,,Lori,2019-11-25T20:08:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/RS/RS01SBPS/RS01SBPS-SF01A-3C-PARADA101/profile_plots/deployment0005/RS01SBPS-SF01A-3C-PARADA101-streamed-par_counts_output_20180624_zoomed.png,90% of par_counts_output values are outside of global ranges for this deployment. Zooming in shows the majority of these values are negative
