type,reference_designator,deployment,start_date,end_date,author,modified,image_url,comment
comment,CE05MOAS-GL383-04-DOSTAM000,1.0,,,Lori,2019-05-03T13:59:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/CE/CE05MOAS/CE05MOAS-GL383/CE05MOAS-GL383-04-DOSTAM000/method_compare_plots/deployment0001_CE05MOAS-GL383-04-DOSTAM000_DO.png,"There are telemetered data available for 2015-02-27T19:29:50 to 2015-02-28T03:03:13, but no recovered_host data are available. These data should be available in the recovered_host data stream."
comment,CE05MOAS-GL383-02-FLORTM000,1.0,,,Lori,2019-05-03T14:02:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/CE/CE05MOAS/CE05MOAS-GL383/CE05MOAS-GL383-02-FLORTM000/method_compare_plots/deployment0001_CE05MOAS-GL383-02-FLORTM000_Chlorophyll-a%20Concentration.png,"There are telemetered data available for 2015-02-27T19:29:50 to 2015-02-28T03:03:13, but no recovered_host data are available. These data should be available in the recovered_host data stream."
comment,CE05MOAS-GL383-01-PARADM000,1.0,,,Lori,2019-05-07T13:01:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/CE/CE05MOAS/CE05MOAS-GL383/CE05MOAS-GL383-01-PARADM000/method_compare_plots/deployment0001-recovered_host-parad_m_glider_recovered%20telemetered-parad_m_glider_instrument-2015-02-26to2015-03-01/deployment0001_CE05MOAS-GL383-01-PARADM000_Photosynthetically%20Active%20Radiation.png,"There are telemetered data available for 2015-02-27T19:29:50 to 2015-02-28T03:03:13, but no recovered_host data are available. These data should be available in the recovered_host data stream."
comment,CE05MOAS-GL383-04-DOSTAM000,1.0,,,Lori,2019-05-03T14:22:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/CE/CE05MOAS/CE05MOAS-GL383/CE05MOAS-GL383-04-DOSTAM000/deployment0001_issue/,"Several anomalously-high data points, particularly when the glider was close to the bottom in shallower water (according to m_water_depth) around 2/10 - 2/15 and 3/6 - 3/8."
comment,CE05MOAS-GL383-04-DOSTAM000,2.0,,,Lori,2019-05-03T17:09:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/CE/CE05MOAS/CE05MOAS-GL383/CE05MOAS-GL383-04-DOSTAM000/deployment0002_issue/,"Several anomalously-high data points, particularly when the glider was close to the bottom  (according to m_water_depth) - you can see the brighter points of color in the cross-section plots in the directory attached, particularly for oxygen saturation."
comment,CE05MOAS-GL383-04-DOSTAM000,2.0,,,Lori,2019-05-03T17:11:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/CE/CE05MOAS/CE05MOAS-GL383/CE05MOAS-GL383-04-DOSTAM000/deployment0002_issue/rm_erroneous_data_CE05MOAS-GL383-04-DOSTAM000-recovered_host-sci_oxy4_saturation_xs.png,"Suspect data - strange bands of alternating higher and lower dissolved oxygen concentrations >50dbar, most noticeably starting around 9/2/2015"
comment,CE05MOAS-GL383-04-DOSTAM000,3.0,,,Lori,2019-05-03T17:17:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/CE/CE05MOAS/CE05MOAS-GL383/CE05MOAS-GL383-04-DOSTAM000/xsection_plots/deployment0003/rm_erroneous_data_CE05MOAS-GL383-04-DOSTAM000-recovered_host-sci_oxy4_saturation.png,"A substantial amount of data for sci_oxy4_saturation is outside of global ranges (see white blotches in xsection plot attached on 5/7, 5/9, and 5/10 where the data outside of global ranges was removed)."
comment,CE05MOAS-GL383-04-DOSTAM000,4.0,,,Lori,2019-05-03T17:24:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/CE/CE05MOAS/CE05MOAS-GL383/CE05MOAS-GL383-04-DOSTAM000/deployment0004_issue/,"Towards the end of the deployment, it looks like the glider might not be consistently reaching the surface. Suspect profiles."
comment,CE05MOAS-GL383-04-DOSTAM000,5.0,,,Lori,2019-05-07T12:40:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/CE/CE05MOAS/CE05MOAS-GL383/CE05MOAS-GL383-04-DOSTAM000/xsection_plots/deployment0005/rm_erroneous_data_CE05MOAS-GL383-04-DOSTAM000-recovered_host-sci_oxy4_saturation.png,A substantial amount of data for sci_oxy4_oxygen and  sci_oxy4_saturation are outside of global ranges (see white blotches in xsection plot attached at the surface in the first half of the deployment where the data outside of global ranges was removed).
comment,CE05MOAS-GL383-02-FLORTM000,1.0,,,Lori,2019-05-07T12:43:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/CE/CE05MOAS/CE05MOAS-GL383/CE05MOAS-GL383-02-FLORTM000/profile_plots/deployment0001/rm_erroneous_data_CE05MOAS-GL383-02-FLORTM000-recovered_host-optical_backscatter.png,Suspect profile on/around 3/1/2015.
comment,CE05MOAS-GL383-02-FLORTM000,2.0,,,Lori,2019-05-07T12:47:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/CE/CE05MOAS/CE05MOAS-GL383/CE05MOAS-GL383-02-FLORTM000/profile_plots/deployment0002/rm_erroneous_data_CE05MOAS-GL383-02-FLORTM000-recovered_host-sci_flbbcd_cdom_units.png,Suspect data on/around 9/15/2015
comment,CE05MOAS-GL383-02-FLORTM000,4.0,,,Lori,2019-05-07T12:53:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/CE/CE05MOAS/CE05MOAS-GL383/CE05MOAS-GL383-02-FLORTM000/profile_plots/deployment0004/rm_erroneous_data_CE05MOAS-GL383-02-FLORTM000-recovered_host-optical_backscatter.png,Suspect backscatter data at the end of the deployment.
comment,CE05MOAS-GL383-02-FLORTM000,5.0,,,Lori,2019-05-07T12:56:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/CE/CE05MOAS/CE05MOAS-GL383/CE05MOAS-GL383-02-FLORTM000/profile_plots/deployment0005/rm_erroneous_data_CE05MOAS-GL383-02-FLORTM000-recovered_host-optical_backscatter.png,Suspect backscatter data near the end of the deployment
comment,CE05MOAS-GL383-01-PARADM000,5.0,,,Lori,2019-05-07T13:02:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/CE/CE05MOAS/CE05MOAS-GL383/CE05MOAS-GL383-01-PARADM000/method_compare_plots/deployment0005-recovered_host-parad_m_glider_recovered%20telemetered-parad_m_glider_instrument-2017-07-24to2017-07-27/deployment0005_CE05MOAS-GL383-01-PARADM000_Photosynthetically%20Active%20Radiation.png,"There are telemetered data available for 2017-07-25T18:25:42 to 2017-07-26T05:59:04, but no recovered_host data are available. These data should be available in the recovered_host data stream."
comment,CE05MOAS-GL383-01-PARADM000,,,,Lori,2019-05-07T13:03:00,,"sci_bsipar_par is the unscaled L0 PAR data product. The global ranges for this parameter are the same as for the scaled L1 PAR data product [0.0, 2500.0]. The global range for sci_bsipar_par should be reviewed."
comment,CE05MOAS-GL383-01-PARADM000,4.0,,,Lori,2019-05-10T14:50:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/CE/CE05MOAS/CE05MOAS-GL383/CE05MOAS-GL383-01-PARADM000/profile_plots/deployment0004/all_data_CE05MOAS-GL383-01-PARADM000-recovered_host-parad_m_par_zoom.png,"70% of the parad_m_par data for deployment 4 are outside of global ranges [0.0, 2500.0]. The majority of the values outside of global ranges are negative (plot zoomed to axis limits [-0.5, 0.5] attached)."
comment,CE05MOAS-GL383-01-PARADM000,5.0,,,Lori,2019-05-10T14:53:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/CE/CE05MOAS/CE05MOAS-GL383/CE05MOAS-GL383-01-PARADM000/profile_plots/deployment0005/all_data_CE05MOAS-GL383-01-PARADM000-recovered_host-parad_m_par_zoom.png,"68% of the parad_m_par data for deployment 5 are outside of global ranges [0.0, 2500.0]. The majority of the values outside of global ranges are negative (plot zoomed to axis limits [-0.5, 0.5] attached)."
comment,GA05MOAS-GL470-01-FLORDM000,1.0,,,Lori,2019-05-07T14:20:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/GA/GA05MOAS/GA05MOAS-GL470/GA05MOAS-GL470-01-FLORDM000/xsection_plots/deployment0001/rm_erroneous_data_GA05MOAS-GL470-01-FLORDM000-telemetered-optical_backscatter.png,"Suspect backscatter data, particularly during the second half of the deployment."
annotation,CP05MOAS-GL376,4.0,,,Lori,2019-05-07T15:25:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/CP/CP05MOAS/CP05MOAS-GL376/CP05MOAS-GL376-03-CTDGVM000/glider_track/deployment0004-CP05MOAS-GL376-03-CTDGVM000_glider_track.png,Glider doesn't look like it sampled according to plan. This dataset should be annotated.
comment,CP05MOAS-GL376-03-CTDGVM000,8.0,,,Lori,2019-05-07T15:35:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/CP/CP05MOAS/CP05MOAS-GL376/CP05MOAS-GL376-03-CTDGVM000/profile_plots/deployment0008/rm_erroneous_data_CP05MOAS-GL376-03-CTDGVM000-recovered_host-practical_salinity.png,Suspect profile in the middle of the deployment.
comment,CP05MOAS-GL379,4.0,,,Lori,2019-05-07T15:47:00,,Annotation ID 643 is a duplicate of 357
annotation,CP05MOAS-GL376,1.0,2014-11-15T00:00:00,2014-12-13T00:00:00,Lori,2019-05-08T16:21:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/CP/CP05MOAS/CP05MOAS-GL376/CP05MOAS-GL376-03-CTDGVM000/xsection_plots/deployment0001/rm_erroneous_data_CP05MOAS-GL376-03-CTDGVM000-recovered_host-sci_water_temp.png,The data at the end of the deployment (when the glider was drifting/stuck at the surface?) should be annotated as suspect.
annotation,CP05MOAS-GL376,3.0,2015-11-15T00:00:00,2015-11-30T00:00:00,Lori,2019-05-07T18:01:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/CP/CP05MOAS/CP05MOAS-GL376/CP05MOAS-GL376-03-CTDGVM000/xsection_plots/deployment0003/rm_erroneous_data_CP05MOAS-GL376-03-CTDGVM000-recovered_host-sci_water_temp.png,The sampling pattern for all instruments changed on 11/15/2015. This should be annotated.
comment,CP05MOAS-GL376-04-DOSTAM000,7.0,,,Lori,2019-05-07T18:15:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/CP/CP05MOAS/CP05MOAS-GL376/CP05MOAS-GL376-04-DOSTAM000/profile_plots/deployment0007/rm_erroneous_data_CP05MOAS-GL376-04-DOSTAM000-recovered_host-sci_oxy4_saturation.png,Suspect data on 7/1/2017.
comment,CP05MOAS-GL376-01-ADCPAM000,,,,Lori,2019-05-07T18:34:00,,The majority (80-90%) of the seawater velocity data for each deployment are NaNs or outside of global ranges. See the science variable output for details: https://github.com/ooi-data-lab/data-review-tools/blob/master/data_review/output/CP05MOAS/CP05MOAS-GL376-01-ADCPAM000/CP05MOAS-GL376-01-ADCPAM000_sciencevar_summary.csv
comment,CP05MOAS-GL379-01-ADCPAM000,,,,Lori,2019-05-07T18:39:00,,The majority (85-95%) of the seawater velocity data for each deployment are NaNs or outside of global ranges. See the science variable output for details: https://github.com/ooi-data-lab/data-review-tools/blob/master/data_review/output/CP05MOAS/CP05MOAS-GL379-01-ADCPAM000/CP05MOAS-GL379-01-ADCPAM000_sciencevar_summary.csv
annotation,GI05MOAS-GL469,1.0,,,Lori,2019-05-07T18:56:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/GI/GI05MOAS/GI05MOAS-GL469/GI05MOAS-GL469-04-CTDGVM000/GI05MOAS-GL469-04-CTDGVM000_glider_track.png,"Annotation IDs 161 and 567 are contradictory and need to be cleaned up. The glider track suggests that 567 is correct. If true, 161 should be deleted."
annotation,GA05MOAS-GL493-02-DOSTAM000,1.0,,,Lori,2019-05-07T19:07:00,,"DO data are suspect (see corresponding note regarding comparison with shipboard data). If this is related to the default salinity settings, this dataset should be annotated to alert users of the issue until it is fixed."
comment,GA05MOAS-GL493-01-FLORDM000,1.0,,,Lori,2019-05-07T19:12:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/GA/GA05MOAS/GA05MOAS-GL493/GA05MOAS-GL493-01-FLORDM000/profile_plots/deployment0001/rm_erroneous_data_GA05MOAS-GL493-01-FLORDM000-recovered_host-sci_flbb_chlor_units.png,"Lots of noise in the data, particularly later in the deployment (potentially from biofouling)."
annotation,GA05MOAS-GL494-02-DOSTAM000,1.0,,,Lori,2019-05-07T19:19:00,,"DO data are suspect (see corresponding note regarding comparison with shipboard data). If this is related to the default salinity settings, this dataset should be annotated to alert users of the issue until it is fixed."
comment,CP05MOAS-GL379-02-FLORTM000,2.0,,,Lori,2019-05-08T16:10:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/CP/CP05MOAS/CP05MOAS-GL379/CP05MOAS-GL379-02-FLORTM000/deployment0002_issue/,"Suspect backscatter data, particularly on/around 5/15/2015 and 5/20/2015 - 5/22/2015. 85% of the chl-a data are outside of global ranges (the xsection plot attached has removed the data outside of global ranges)."
comment,CP05MOAS-GL379-02-FLORTM000,3.0,,,Lori,2019-05-08T16:11:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/CP/CP05MOAS/CP05MOAS-GL379/CP05MOAS-GL379-02-FLORTM000/deployment0003_issue/,Suspect backscatter data (particularly on/around 4/1/2016). 25% of the chl-a data are outside of global ranges.
annotation,CP05MOAS-GL376-02-FLORTM000,3.0,,,Lori,2019-05-08T17:53:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/CP/CP05MOAS/CP05MOAS-GL376/CP05MOAS-GL376-02-FLORTM000/profile_plots/deployment0003/all_data_CP05MOAS-GL376-02-FLORTM000-recovered_host-sci_flbbcd_chlor_units.png,85% of the chl-a data are negative. This should be annotated until the issue is resolved.
annotation,CP05MOAS-GL376-02-FLORTM000,4.0,,,Lori,2019-05-08T17:53:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/CP/CP05MOAS/CP05MOAS-GL376/CP05MOAS-GL376-02-FLORTM000/profile_plots/deployment0004/all_data_CP05MOAS-GL376-02-FLORTM000-recovered_host-sci_flbbcd_chlor_units.png,99% of the chl-a data are negative. This should be annotated until the issue is resolved.
comment,CP05MOAS-GL376-02-FLORTM000,4.0,,,Lori,2019-05-08T17:49:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/CP/CP05MOAS/CP05MOAS-GL376/CP05MOAS-GL376-02-FLORTM000/profile_plots/deployment0004/all_data_CP05MOAS-GL376-02-FLORTM000-recovered_host-optical_backscatter.png,Suspect data >400 dbar in the beginning half of the deployment.
annotation,CP05MOAS-GL376-02-FLORTM000,5.0,,,Lori,2019-05-08T17:53:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/CP/CP05MOAS/CP05MOAS-GL376/CP05MOAS-GL376-02-FLORTM000/profile_plots/deployment0005/all_data_CP05MOAS-GL376-02-FLORTM000-recovered_host-sci_flbbcd_chlor_units.png,47% of the chl-a data are negative. This should be annotated until the issue is resolved.
comment,CP05MOAS-GL376-02-FLORTM000,5.0,,,Lori,2019-05-08T17:52:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/CP/CP05MOAS/CP05MOAS-GL376/CP05MOAS-GL376-02-FLORTM000/profile_plots/deployment0005/rm_erroneous_data_CP05MOAS-GL376-02-FLORTM000-recovered_host-optical_backscatter.png,Suspect data >800 dbar at the end of the deployment.
comment,CP05MOAS-GL376-02-FLORTM000,8.0,,,Lori,2019-05-08T18:33:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/CP/CP05MOAS/CP05MOAS-GL376/CP05MOAS-GL376-02-FLORTM000/profile_plots/deployment0008/rm_erroneous_data_CP05MOAS-GL376-02-FLORTM000-recovered_host-optical_backscatter.png,"Lots of noise in the data through the water column, particularly between 11/8/2017 - 11/20/2017"
annotation,CP05MOAS-GL379-04-DOSTAM000,1.0,,,Lori,2019-05-09T13:37:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/CP/CP05MOAS/CP05MOAS-GL379/CP05MOAS-GL379-04-DOSTAM000/profile_plots/deployment0001/all_data_CP05MOAS-GL379-04-DOSTAM000-recovered_host-sci_oxy4_saturation.png,Data at the end of the deployment for sci_oxy4_saturation are outside of global ranges. This dataset should be annotated.
comment,CP05MOAS-GL379-04-DOSTAM000,2.0,,,Lori,2019-05-09T13:41:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/CP/CP05MOAS/CP05MOAS-GL379/CP05MOAS-GL379-04-DOSTAM000/profile_plots/deployment0002/rm_erroneous_data_CP05MOAS-GL379-04-DOSTAM000-recovered_host-sci_oxy4_oxygen.png,Suspect profile on/around 6/18/2015
annotation,CE05MOAS-GL247,6.0,,,Lori,2019-05-09T13:55:00,,"No recovered_host data are available for download. According to Redmine ticket 12703, the glider is missing. This dataset should be annotated."
comment,CE05MOAS-GL247-05-CTDGVM000,4.0,,,Lori,2019-05-09T14:09:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/CE/CE05MOAS/CE05MOAS-GL247/CE05MOAS-GL247-05-CTDGVM000/profile_plots/deployment0004/rm_erroneous_data_CE05MOAS-GL247-05-CTDGVM000-recovered_host-practical_salinity.png,"Several suspect profiles, particularly with conductivity, salinity and density."
comment,CE05MOAS-GL247-05-CTDGVM000,5.0,,,Lori,2019-05-09T14:12:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/CE/CE05MOAS/CE05MOAS-GL247/CE05MOAS-GL247-05-CTDGVM000/profile_plots/deployment0005/rm_erroneous_data_CE05MOAS-GL247-05-CTDGVM000-recovered_host-sci_water_cond.png,"Suspect profile in Dec 2016, particularly with conductivity, salinity and density."
comment,CE05MOAS-GL247-03-ADCPAM000,,,,Lori,2019-05-09T14:21:00,,The majority (~85%) of the seawater velocity data for each deployment are NaNs or outside of global ranges. See the science variable output for details: https://github.com/ooi-data-lab/data-review-tools/blob/master/data_review/output/CE05MOAS/CE05MOAS-GL247-03-ADCPAM000/CE05MOAS-GL247-03-ADCPAM000_sciencevar_summary.csv
comment,CE05MOAS-GL247-04-DOSTAM000,4.0,,,Lori,2019-05-09T14:27:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/CE/CE05MOAS/CE05MOAS-GL247/CE05MOAS-GL247-04-DOSTAM000/profile_plots/deployment0004/all_data_CE05MOAS-GL247-04-DOSTAM000-recovered_host-sci_oxy4_oxygen.png,Suspect profiles towards the end of the deployment (on/around 6/17/2016).
comment,CE05MOAS-GL247-02-FLORTM000,4.0,,,Lori,2019-05-09T14:54:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/CE/CE05MOAS/CE05MOAS-GL247/CE05MOAS-GL247-02-FLORTM000/profile_plots/deployment0004/rm_erroneous_data_CE05MOAS-GL247-02-FLORTM000-recovered_host-optical_backscatter.png,Lots of noise in the backscatter data throughout the water column.
comment,CE05MOAS-GL247-02-FLORTM000,4.0,,,Lori,2019-05-09T15:05:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/CE/CE05MOAS/CE05MOAS-GL247/CE05MOAS-GL247-02-FLORTM000/profile_plots/deployment0004/rm_erroneous_data_CE05MOAS-GL247-02-FLORTM000-recovered_host-sci_flbbcd_chlor_units.png,Suspect chl-a and CDOM data spikes at ~60 dbar and ~145 dbar.
comment,CE05MOAS-GL247-02-FLORTM000,5.0,,,Lori,2019-05-09T15:07:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/CE/CE05MOAS/CE05MOAS-GL247/CE05MOAS-GL247-02-FLORTM000/profile_plots/deployment0005/rm_erroneous_data_CE05MOAS-GL247-02-FLORTM000-recovered_host-optical_backscatter.png,Lots of noise in the backscatter data throughout the water column.
annotation,CE05MOAS-GL247-02-FLORTM000,5.0,,,Lori,2019-05-09T15:09:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/CE/CE05MOAS/CE05MOAS-GL247/CE05MOAS-GL247-02-FLORTM000/profile_plots/deployment0005/all_data_CE05MOAS-GL247-02-FLORTM000-recovered_host-sci_flbbcd_chlor_units.png,A substantial amount of chl-a data >50 dbar at the beginning of the deployment is outside of global ranges.
comment,CE05MOAS-GL247-01-PARADM000,,,,Lori,2019-05-09T15:12:00,,"sci_bsipar_par is the unscaled L0 PAR data product. The global ranges for this parameter are the same as for the scaled L1 PAR data product [0.0, 2500.0]. The global range for sci_bsipar_par should be reviewed."
comment,CE05MOAS-GL247-01-PARADM000,4.0,,,Lori,2019-05-09T15:14:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/CE/CE05MOAS/CE05MOAS-GL247/CE05MOAS-GL247-01-PARADM000/profile_plots/deployment0004/rm_erroneous_data_CE05MOAS-GL247-01-PARADM000-recovered_host-parad_m_par.png,Suspect data >150 dbar
comment,CE05MOAS-GL311-03-ADCPAM000,,,,Lori,2019-05-09T15:21:00,,"There are no adcp_velocity_glider data available for download for deployments 4, 5, and 6. These data should be available."
comment,CE05MOAS-GL312-03-ADCPAM000,,,,Lori,2019-05-09T15:23:00,,There are no adcp_velocity_glider data available for download for deployments 5 and 6. These data should be available.
comment,CE05MOAS-GL311-03-ADCPAM000,,,,Lori,2019-05-09T15:27:00,,The majority (80-90%) of the seawater velocity data for each deployment are NaNs or outside of global ranges. See the science variable output for details: https://github.com/ooi-data-lab/data-review-tools/blob/master/data_review/output/CE05MOAS/CE05MOAS-GL311-03-ADCPAM000/CE05MOAS-GL311-03-ADCPAM000_sciencevar_summary.csv
comment,CE05MOAS-GL312-03-ADCPAM000,,,,Lori,2019-05-09T15:30:00,,The majority (80-90%) of the seawater velocity data for each deployment are NaNs or outside of global ranges. See the science variable output for details: https://github.com/ooi-data-lab/data-review-tools/blob/master/data_review/output/CE05MOAS/CE05MOAS-GL312-03-ADCPAM000/CE05MOAS-GL312-03-ADCPAM000_sciencevar_summary.csv
comment,CE05MOAS-GL312-03-ADCPAM000,3.0,,,Lori,2019-05-09T15:32:00,,"The deployment 3 .nc files are missing coordinates lat, lon, and pressure."
comment,CE05MOAS-GL311-05-CTDGVM000,1.0,,,Lori,2019-05-09T17:21:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/CE/CE05MOAS/CE05MOAS-GL311/CE05MOAS-GL311-05-CTDGVM000/profile_plots/deployment0001/rm_erroneous_data_CE05MOAS-GL311-05-CTDGVM000-recovered_host-sci_water_cond.png,"Suspect data, particularly at the beginning of the deployment."
comment,CE05MOAS-GL311-05-CTDGVM000,2.0,,,Lori,2019-05-09T17:31:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/CE/CE05MOAS/CE05MOAS-GL311/CE05MOAS-GL311-05-CTDGVM000/profile_plots/deployment0002/rm_erroneous_data_CE05MOAS-GL311-05-CTDGVM000-recovered_host-sci_water_cond.png,"Suspect conductivity, salinity and density data on/around 3/10/2016 from 50-100 dbar."
annotation,CE05MOAS-GL311,5.0,,,Lori,2019-05-09T17:41:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/CE/CE05MOAS/CE05MOAS-GL311/CE05MOAS-GL311-05-CTDGVM000/glider_track/deployment0005-CE05MOAS-GL311-05-CTDGVM000_glider_track.png,Short deployment (4 days) should be annotated.
comment,CE05MOAS-GL311-05-CTDGVM000,5.0,,,Lori,2019-05-09T17:43:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/CE/CE05MOAS/CE05MOAS-GL311/CE05MOAS-GL311-05-CTDGVM000/profile_plots/deployment0005/rm_erroneous_data_CE05MOAS-GL311-05-CTDGVM000-recovered_host-sci_water_cond.png,Suspect profiles on 4/2/2018
comment,CP05MOAS-GL376-05-PARADM000,,,,Lori,2019-05-10T12:44:00,,"sci_bsipar_par is the unscaled L0 PAR data product. The global ranges for this parameter are the same as for the scaled L1 PAR data product [0.0, 2500.0]. The global range for sci_bsipar_par should be reviewed."
