type,reference_designator,deployment,start_date,end_date,author,modified,image_url,comment
comment,CE07SHSM-RID27-04-DOSTAD000,,,,Lori,2019-04-01T18:32:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/CE/CE07SHSM/CE07SHSM-RID27-04-DOSTAD000/timeseries_plots_preferred_all/CE07SHSM-RID27-04-DOSTAD000-dosta_abcdjm_instrument-DO.png,"A substantial percentage of data for all deployments is outside of global ranges. It looks like the instruments biofouled shortly after each deployment (1-2 months) - the suspect data should be annotated for all deployments, and further analysis should be done using shipboard bottle data (which is outside the scope of this project)."
annotation,CE07SHSM-RID27-04-DOSTAD000,1.0,2015-06-15T00:00:00,2015-09-23T00:00:00,Lori,2019-04-01T18:37:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/CE/CE07SHSM/CE07SHSM-RID27-04-DOSTAD000/deployment0001_issue/,Suspect dissolved oxygen for the second half of deployment 1 - DO decreased to zero. This pattern isn't seen in any other deployments. Should be investigated and annotated.
annotation,CE07SHSM-RID27-04-DOSTAD000,4.0,2016-12-24T15:48:00,2017-04-13T23:22:00,Lori,2019-04-01T18:42:00,,The missing data at the end of deployment 4 should be annotated.
annotation,CE07SHSM-RID27-04-DOSTAD000,5.0,,,Lori,2019-04-01T18:46:00,,"The missing data in the middle and end of deployment 5 should be annotated: [['2017-04-14T03:18:32', '2017-04-16T04:15:16'], ['2017-07-15T18:32:41', '2017-08-21T16:15:13'], ['2017-09-07T08:31:35', '2017-09-09T14:30:14'], ['2017-09-09T23:33:30', '2017-09-12T02:30:13'], ['2017-09-13T10:30:43', '2017-09-17T13:30:13'], ['2017-09-20T16:30:43', '2017-10-06T14:26:00']]"
annotation,CE07SHSM-RID27-04-DOSTAD000,7.0,,,Lori,2019-04-01T18:49:00,,"The missing data in the middle of deployment 7 should be annotated: [['2018-04-30T18:33:31', '2018-05-09T17:30:17'], ['2018-07-30T16:33:32', '2018-08-01T15:30:17']]"
comment,CE07SHSM-MFD37-03-DOSTAD000,7.0,,,Lori,2019-04-01T18:57:00,,Deployment 7 recovered_inst data should be available for download (the raw data file is available according to the ingest csv) or annotated to indicate why recovered_inst data are not available.
annotation,CE07SHSM-MFD37-03-DOSTAD000,2.0,2015-12-10T21:00:00,2016-05-13T22:15:00,Lori,2019-04-01T19:02:00,,The missing data at the end of deployment 2 should be annotated.
exclusion,CE07SHSM-MFD37-03-DOSTAD000,5.0,2017-07-01T00:00:00,2017-08-15T00:00:00,Lori,2019-04-01T19:09:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/CE/CE07SHSM/CE07SHSM-MFD37-03-DOSTAD000/timeseries_plots/deployment0005/deployment0005_CE07SHSM-MFD37-03-DOSTAD000-recovered_inst-dosta_abcdjm_ctdbp_instrument_recovered-ctd_tc_oxygen-2017-07-01-zoomed.png,DO values drop below zero - this issue should be investigated and annotated. Excluding from data range summary.
comment,CE09OSSM-MFD37-03-DOSTAD000,7.0,,,Lori,2019-04-01T19:27:00,,Deployment 7 recovered_inst data should be available for download (the raw data file is available according to the ingest csv) or annotated to indicate why recovered_inst data are not available. 
annotation,CE09OSSM-MFD37-03-DOSTAD000,2.0,,,Lori,2019-04-01T19:30:00,,"There are no data from any delivery method available for deployment 2. This should be annotated in the system (according to the ingest csv, the instrument failed at deployment)."
comment,CP01CNSM-RID27-04-DOSTAD000,,,,Lori,2019-04-04T12:50:00,,".nc files from deployments 2, 3, 5, and 6 are missing the pressure coordinate. As far as I can tell, this usually happens when there is no collocated CTD data. Pressure should always be a coordinate, and if there is no collocated CTD this coordinate should be an array of NaNs. The system currently only looks for collocated CTD data for the same delivery method (here recovered_host). The system should use the recovered_inst CTD data to calculate the dissolved oxygen L2 data product if recovered_host isn't available."
exclusion,CP01CNSM-RID27-04-DOSTAD000,1.0,2014-02-01T00:00:00,2014-04-18T00:00:00,Lori,2019-04-03T14:39:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/CP/CP01CNSM/CP01CNSM-RID27-04-DOSTAD000/timeseries_plots/deployment0001/deployment0001_CP01CNSM-RID27-04-DOSTAD000-recovered_host-dosta_abcdjm_dcl_instrument_recovered-dosta_abcdjm_cspp_tc_oxygen-2014-02-03.png,Daily DO spikes starting in Feb 2014 for this deployment suggest biofouling. Excluding from summary data ranges.
comment,CP01CNSM-RID27-04-DOSTAD000,3.0,,,Lori,2019-04-03T14:31:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/CP/CP01CNSM/CP01CNSM-RID27-04-DOSTAD000/deployment0003_issue/,"There are no data from the collocated CTD for deployment 3 (the instrument failed at deployment, no deployment 3 CTD file in thredds): https://opendap.oceanobservatories.org/thredds/catalog/ooi/lgarzio@marine.rutgers.edu/20190328T170120-CP01CNSM-RID27-04-DOSTAD000-recovered_host-dosta_abcdjm_dcl_instrument_recovered/catalog.html. However, there is temperature, pressure and salinity data in the deployment 3 DOSTA file for a few days in Oct 2015: https://opendap.oceanobservatories.org/thredds/dodsC/ooi/lgarzio@marine.rutgers.edu/20190328T170120-CP01CNSM-RID27-04-DOSTAD000-recovered_host-dosta_abcdjm_dcl_instrument_recovered/deployment0003_CP01CNSM-RID27-04-DOSTAD000-recovered_host-dosta_abcdjm_dcl_instrument_recovered_20150507T174515.211000-20151023T193331.593000.nc.html. See plots attached. Where are these data coming from?"
comment,CP01CNSM-RID27-04-DOSTAD000,,,,Lori,2019-04-03T14:34:00,,Dissolved oxygen values are outside of global ranges for portions of all deployments.
exclusion,CP01CNSM-RID27-04-DOSTAD000,4.0,2016-03-01T00:00:00,2016-04-06T12:03:00,Lori,2019-04-03T14:38:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/CP/CP01CNSM/CP01CNSM-RID27-04-DOSTAD000/timeseries_plots/deployment0004/deployment0004_CP01CNSM-RID27-04-DOSTAD000-recovered_host-dosta_abcdjm_dcl_instrument_recovered-dosta_abcdjm_cspp_tc_oxygen-2016-03-01.png,Daily DO spikes starting in Mar 2016 for this deployment suggest biofouling. Excluding from summary data ranges.
comment,CP01CNSM-RID27-04-DOSTAD000,5.0,,,Lori,2019-04-03T14:48:00,,There are no recovered_host data from the collocated CTD for deployment 5. The system should use the recovered_inst CTD data to calculate the dissolved oxygen L2 data product.
annotation,CP01CNSM-RID27-04-DOSTAD000,5.0,,,Lori,2019-04-03T14:51:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/CP/CP01CNSM/CP01CNSM-RID27-04-DOSTAD000/timeseries_plots/deployment0005/deployment0005_CP01CNSM-RID27-04-DOSTAD000-recovered_host-dosta_abcdjm_dcl_instrument_recovered-estimated_oxygen_saturation-2016-05-13.png,Data gaps should be annotated.
annotation,CP01CNSM-RID27-04-DOSTAD000,7.0,2017-08-16T15:03:00,2017-08-30T15:15:00,Lori,2019-04-03T18:02:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/CP/CP01CNSM/CP01CNSM-RID27-04-DOSTAD000/timeseries_plots/deployment0007/deployment0007_CP01CNSM-RID27-04-DOSTAD000-recovered_host-dosta_abcdjm_dcl_instrument_recovered-estimated_oxygen_concentration-2017-06-09.png,Data gap in the middle of the deployment should be annotated.
comment,CP01CNSM-MFD37-04-DOSTAD000,,,,Lori,2019-04-04T12:51:00,,.nc files from deployments 5 and 7 are missing the pressure coordinate. 
annotation,CP01CNSM-MFD37-04-DOSTAD000,3.0,2015-05-08T00:00:00,2015-10-23T19:40:00,Lori,2019-04-04T13:32:00,,There is <24 hours of data for deployment 3. The missing data should be annotated.
annotation,CP01CNSM-MFD37-04-DOSTAD000,5.0,,,Lori,2019-04-04T13:37:00,,"Data gaps should be annotated: ['2016-05-31T12:03:01', '2016-06-06T03:00:14'], ['2016-06-06T07:03:01', '2016-06-08T22:00:13'], ['2016-06-15T20:03:02', '2016-06-16T21:00:13'], ['2016-07-25T14:03:01', '2016-07-27T05:00:13'], ['2016-08-13T17:03:01', '2016-08-15T04:00:12'], ['2016-10-05T12:03:03', '2016-10-06T15:00:12'], ['2016-10-06T18:03:01', '2016-10-08T02:00:12'], ['2016-10-10T07:03:02', '2016-10-13T19:34:00']. Maybe related to annotation ID 573?"
annotation,CP01CNSM-MFD37-04-DOSTAD000,7.0,,,Lori,2019-04-04T13:49:00,,"Data gaps should be annotated: [['2017-08-16T15:02:52', '2017-08-30T16:00:11'], ['2017-09-19T18:03:18', '2017-11-01T20:33:00']]"
comment,CP03ISSM-RID27-04-DOSTAD000,,,,Lori,2019-04-04T14:04:00,,Dissolved oxygen values are outside of global ranges for portions of all deployments (except deployment 1).
exclusion,CP03ISSM-RID27-04-DOSTAD000,3.0,2015-10-21T17:44:00,2016-05-14T13:45:00,Lori,2019-04-04T14:11:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/CP/CP03ISSM/CP03ISSM-RID27-04-DOSTAD000/deployment0003_issue/,"The dissolved oxygen data products that are corrected for temperature (DO - Pressure Temp Sal Corrected and DO - Temp Corrected) are anomalously low compared to values from other deployments. Saturation and DO data not corrected for temperature are within the same ranges as data from other deployments, suggesting something is wrong with the temperature correction for his deployment."
annotation,CP03ISSM-RID27-04-DOSTAD000,2.0,,,Lori,2019-04-04T14:21:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/CP/CP03ISSM/CP03ISSM-RID27-04-DOSTAD000/timeseries_plots/deployment0002/deployment0002_CP03ISSM-RID27-04-DOSTAD000-recovered_host-dosta_abcdjm_dcl_instrument_recovered-estimated_oxygen_concentration-2015-05-09.png,"Data gaps should be annotated: [['2015-06-25T03:48:31', '2015-08-13T18:15:13'], ['2015-08-15T10:18:33', '2015-08-16T21:30:26'], ['2015-08-20T16:48:31', '2015-09-01T08:30:13'], ['2015-09-03T11:33:31', '2015-09-04T15:30:16'], ['2015-09-15T18:03:31', '2015-09-24T00:15:13']]"
comment,CP03ISSM-RID27-04-DOSTAD000,,,,Lori,2019-04-04T14:54:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/CP/CP03ISSM/CP03ISSM-RID27-04-DOSTAD000/timeseries_plots_deployment_turn/,"The DO variables at the end of deployment 4 are lower than the DO variables at the beginning of deployment 5. Further analysis should be done using shipboard bottle data, which is outside the scope of this project."
comment,CP03ISSM-RID27-04-DOSTAD000,5.0,,,Lori,2019-04-04T14:36:00,,The pressure coordinate is missing from the .nc file for deployment 5
comment,CP03ISSM-RID27-04-DOSTAD000,5.0,2016-10-17T00:00:00,2016-10-23T23:48:00,Lori,2019-04-04T14:40:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/CP/CP03ISSM/CP03ISSM-RID27-04-DOSTAD000/method_compare_plots/recovered_host-telemetered/deployment0005_CP03ISSM-RID27-04-DOSTAD000_DO%20-%20Pressure%20Temp%20Sal%20Corrected-zoomed.png,There are 7 days of pressure temperature and salinity corrected DO data in the telemetered data stream that are not in the recoverred_host data stream.
annotation,CP03ISSM-RID27-04-DOSTAD000,6.0,,,Lori,2019-04-04T14:42:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/CP/CP03ISSM/CP03ISSM-RID27-04-DOSTAD000/timeseries_plots/deployment0006/deployment0006_CP03ISSM-RID27-04-DOSTAD000-recovered_host-dosta_abcdjm_dcl_instrument_recovered-estimated_oxygen_concentration-2017-06-15.png,"Data gaps should be annotated: [['2017-07-21T06:45:43', '2017-07-22T08:30:12'], ['2017-07-25T23:33:16', '2017-07-27T11:30:24'], ['2017-08-06T05:31:54', '2017-08-08T09:45:11'], ['2017-08-13T12:01:17', '2017-08-30T16:30:13'], ['2017-09-01T00:18:12', '2017-09-02T08:30:11'], ['2017-09-02T15:45:50', '2017-09-04T06:00:13'], ['2017-09-04T21:18:17', '2017-09-09T03:15:11'], ['2017-09-09T13:31:40', '2017-09-10T15:45:12'], ['2017-09-12T18:16:43', '2017-09-14T03:15:11'], ['2017-09-15T19:03:16', '2017-09-17T06:45:12'], ['2017-09-18T08:45:13', '2017-09-21T10:15:13']]"
comment,CP04OSSM-RID27-04-DOSTAD000,,,,Lori,2019-04-04T14:56:00,,Dissolved oxygen values are outside of global ranges for portions of all deployments (except deployments 4 and 6).
exclusion,CP04OSSM-RID27-04-DOSTAD000,2.0,2015-05-09T01:04:00,2015-10-23T00:00:00,Lori,2019-04-04T15:00:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/CP/CP04OSSM/CP04OSSM-RID27-04-DOSTAD000/timeseries_plots_preferred_all/CP04OSSM-RID27-04-DOSTAD000-dosta_abcdjm_instrument-DO.png,DO drops off to values inconsistent with other deployments. Excluding from data range summaries.
annotation,CP04OSSM-RID27-04-DOSTAD000,1.0,,,Lori,2019-04-04T15:01:00,,"recovered_host data aren't available for this deployment. According to the ingest csv, the raw data files are blank. Data should be annotated."
comment,CP04OSSM-RID27-04-DOSTAD000,3.0,,,Lori,2019-04-04T15:06:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/CP/CP04OSSM/CP04OSSM-RID27-04-DOSTAD000/method_compare_plots/recovered_host-telemetered/deployment0003_CP04OSSM-RID27-04-DOSTAD000_DO.png,Telemetered data don't resemble recovered_host data.
annotation,CP04OSSM-RID27-04-DOSTAD000,3.0,,,Lori,2019-04-04T15:07:00,,"Data gaps should be annotated: [['2015-11-30T03:03:31', '2015-12-05T00:15:13'], ['2015-12-10T21:03:32', '2015-12-23T15:15:12'], ['2016-01-07T15:03:32', '2016-01-11T15:15:13']]"
annotation,CP04OSSM-RID27-04-DOSTAD000,6.0,,,Lori,2019-04-04T15:10:00,,"Data gaps should be annotated: [['2017-06-26T06:18:17', '2017-06-28T07:45:10'], ['2017-08-15T15:03:16', '2017-09-01T00:15:48']]"
comment,CP04OSSM-MFD37-04-DOSTAD000,2.0,,,Lori,2019-04-04T15:29:00,,"recovered_host data aren't available for this deployment. According to the ingest csv, the raw data files are available, although the files aren't specified in the file path. Data should be ingested or annotated to indicate why they aren't available. There are only 3 days of telemetered data available."
annotation,CP04OSSM-MFD37-04-DOSTAD000,1.0,,,Lori,2019-04-04T15:28:00,,There are only a few data points available for this deployment. Data should be annotated to explain what the issue was.
exclusion,CP04OSSM-MFD37-04-DOSTAD000,2.0,2015-05-09T01:04:00,2015-05-10T06:00:00,Lori,2019-04-04T15:32:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/CP/CP04OSSM/CP04OSSM-MFD37-04-DOSTAD000/timeseries_plots/deployment0002/deployment0002_CP04OSSM-MFD37-04-DOSTAD000-telemetered-dosta_abcdjm_dcl_instrument-estimated_oxygen_concentration-2015-05-09.png,Suspect data at the beginning of the deployment. Excluding from summary data ranges.
comment,CP04OSSM-MFD37-04-DOSTAD000,4.0,,,Lori,2019-04-04T15:34:00,,The pressure coordinate is missing from the .nc file for deployment 4
exclusion,CP04OSSM-MFD37-04-DOSTAD000,6.0,2017-06-06T14:51:00,2017-11-02T14:15:00,Lori,2019-04-04T15:43:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/CP/CP04OSSM/CP04OSSM-MFD37-04-DOSTAD000/deployment0006_issue/,"The dissolved oxygen data products that are corrected for temperature (DO - Pressure Temp Sal Corrected and DO - Temp Corrected) are anomalously low (<50) compared to values from other deployments. Saturation and DO data not corrected for temperature are within the same ranges as data from other deployments, suggesting something is wrong with the temperature correction for his deployment."
annotation,CE02SHBP-LJ01D-06-CTDBPN106,,,,Lori,2019-04-04T17:01:00,,"Annotation IDs 957, 958, 961, 962, 963, 964, 965, 966 should be investigated and revised."
exclusion,CE02SHBP-LJ01D-06-CTDBPN106,1.0,2014-09-10T15:43:00,2015-08-01T00:00:00,Lori,2019-04-04T17:11:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/CE/CE02SHBP/CE02SHBP-LJ01D-06-CTDBPN106/deployment0001_issue/,"Conductivity, salinity, and density values are low and inconsistent with values from other deployments. This should be investigated, excluding from summary data ranges."
exclusion,CE02SHBP-LJ01D-06-CTDBPN106,3.0,2016-07-22T22:50:00,2017-09-09T03:30:00,Lori,2019-04-04T17:14:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/CE/CE02SHBP/CE02SHBP-LJ01D-06-CTDBPN106/timeseries_plots_preferred_all/CE02SHBP-LJ01D-06-CTDBPN106-DO-hourlyavg.png,Dissolved oxygen data are suspect (annotation ID 201). Excluding from data range summary. When a correction is applied this annotation should be updated. Annotation ID 13 is a duplicate and should be deleted.
exclusion,CE02SHBP-LJ01D-06-CTDBPN106,4.0,2018-06-10T00:00:00,2018-06-15T00:00:00,Lori,2019-04-04T17:28:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/CE/CE02SHBP/CE02SHBP-LJ01D-06-CTDBPN106/timeseries_plots/deployment0004/deployment0004_CE02SHBP-LJ01D-06-CTDBPN106-streamed-ctdbp_no_sample-ctd_tc_oxygen-2018-05-07.png,Suspect DO data: excluding from summary data ranges.
exclusion,CE02SHBP-LJ01D-06-CTDBPN106,4.0,2017-09-10T14:30:00,2017-10-29T00:00:00,Lori,2019-04-04T17:31:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/CE/CE02SHBP/CE02SHBP-LJ01D-06-CTDBPN106/deployment0004_issue/,"Very noisy conductivity, salinity and density data from the beginning of deployment 4. Excluding from summary data ranges."
comment,CE04OSBP-LJ01C-06-CTDBPO108,,,,Lori,2019-04-04T17:40:00,,"Annotation IDs 1014, 1015, 1016, 1017, 1018, 1019, 1020 should be investigated and revised."
exclusion,CE04OSBP-LJ01C-06-CTDBPO108,3.0,2016-07-22T22:50:00,2017-08-10T04:00:00,Lori,2019-04-04T17:45:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/CE/CE04OSBP/CE04OSBP-LJ01C-06-CTDBPO108/timeseries_plots_preferred_all/CE04OSBP-LJ01C-06-CTDBPO108-DO-hourlyavg.png,Dissolved oxygen data are suspect (annotation ID 199). Excluding from data range summary. When a correction is applied this annotation should be updated.
exclusion,CE04OSBP-LJ01C-06-CTDBPO108,2.0,2015-08-10T00:00:00,2015-08-15T00:00:00,Lori,2019-04-04T17:50:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/CE/CE04OSBP/CE04OSBP-LJ01C-06-CTDBPO108/timeseries_plots/deployment0002/deployment0002_CE04OSBP-LJ01C-06-CTDBPO108-streamed-ctdbp_no_sample-ctdbp_no_seawater_conductivity-2015-08-03.png,Annotation ID 1000: unusual drop in conductivity. Excluding from summary data ranges.
annotation,CE04OSBP-LJ01C-06-CTDBPO108,3.0,2017-05-20T00:00:00,2017-08-10T04:00:00,Lori,2019-04-04T17:56:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/CE/CE04OSBP/CE04OSBP-LJ01C-06-CTDBPO108/deployment0003_issue/,Conductivity dropped off suddenly at the end of deployment 3 - data should be annotated.
comment,CE04OSPS-PC01B-4A-CTDPFA109,,,,Lori,2019-04-04T18:07:00,,"Annotation IDs 1031, 1032, 1036 should be investigated and revised."
exclusion,CE04OSPS-PC01B-4A-CTDPFA109,3.0,2016-07-19T08:00:00,2017-07-28T00:00:00,Lori,2019-04-04T18:12:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/CE/CE04OSPS/CE04OSPS-PC01B-4A-CTDPFA109/timeseries_plots_preferred_all/CE04OSPS-PC01B-4A-CTDPFA109-ctdpf_optode_sample-DO-hourlyavg.png,Dissolved oxygen data are suspect (annotation ID 200). Excluding from data range summary. When a correction is applied this annotation should be updated. Annotation ID 12 is a duplicate and should be deleted.
comment,CE04OSPS-PC01B-4A-CTDPFA109,,,,Lori,2019-04-04T18:13:00,,Annotation ID 181 and 221 are duplicates.
exclusion,CE04OSPS-PC01B-4A-CTDPFA109,1.0,2014-08-30T09:16:00,2015-08-02T00:00:00,Lori,2019-04-04T18:23:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/CE/CE04OSPS/CE04OSPS-PC01B-4A-CTDPFA109/timeseries_plots_preferred_all/CE04OSPS-PC01B-4A-CTDPFA109-ctdpf_optode_sample-Seawater%20Pressure-hourlyavg.png,"The deployment depth from asset management indicates that the instrument was deployed at 194 m, however the reported pressure data are around 213 dbar. This should be checked and either the deployment depth in asset management should be updated or the data should be annotated until the issue is fixed. Excluding from summary data ranges."
exclusion,CE04OSPS-PC01B-4A-CTDPFA109,2.0,2015-08-03T05:41:00,2016-07-18T00:00:00,Lori,2019-04-04T18:28:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/CE/CE04OSPS/CE04OSPS-PC01B-4A-CTDPFA109/timeseries_plots_preferred_all/CE04OSPS-PC01B-4A-CTDPFA109-ctdpf_optode_sample-Seawater%20Pressure-hourlyavg.png,"Annotation ID 205: ""Due to errors during vendor calibration, a calibration offset (CC_offset) of -5.43 is being applied during the on-demand creation of the L1 Seawater Pressure (dbar) data product from this instrument."" - it doesn't look like this offset is actually being applied as the pressure is still 5 dbar deeper than the two later deployments (199 dbar) and the deployment depth from asset management (listed at 194 dbar). This issue needs to be investigated. Excluding from summary data ranges. Annotation ID 20 should be deleted (it's a duplicate of ID 208, but 208 has more info)"
comment,CP01CNSM-SBD11-06-METBKA000,,,,Lori,2019-04-04T19:14:00,,"These variables are missing global ranges for this instrument: stream metbk_hourly - met_buoyfls, met_buoyflx, met_frshflx, met_heatflx, met_latnflx, met_mommflx, met_rainflx, met_sensflx, met_netsirr_hourly. stream metbk_a_dcl_instrument and metbk_a_dcl_instrument_recovered: met_windavg_mag_corr_east, met_windavg_mag_corr_north, met_heatflx_minute, met_latnflx_minute, met_netlirr_minute, met_sensflx_minute"
annotation,CP01CNSM-SBD11-06-METBKA000,5.0,2016-06-09T09:12:00,2016-10-13T19:34:00,Lori,2019-04-05T14:01:00,,Missing data at the end of the deployment should be annotated.
comment,CP01CNSM-SBD11-06-METBKA000,,,,Lori,2019-04-05T14:05:00,,eastward_velocity and northward_velocity (from the collocated VELPT) don't have any units or description in the telemetered-metbk_a_dcl_instrument METBK .nc file for deployment 1 and the recovered_host-metbk_a_dcl_instrument_recovered METBK .nc file for deployments 4 and 7. 
comment,CP01CNSM-SBD11-06-METBKA000,1.0,2013-12-23T00:00:00,2014-02-10T00:00:00,Lori,2019-04-04T19:38:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/CP/CP01CNSM/CP01CNSM-SBD11-06-METBKA000/timeseries_plots/deployment0001/deployment0001_CP01CNSM-SBD11-06-METBKA000-telemetered-metbk_a_dcl_instrument-met_current_direction-2013-11-21.png,met_current_direction and met_current_speed flat-lined
comment,CP01CNSM-SBD11-06-METBKA000,,,,Lori,2019-04-05T15:24:00,,"metbk_hourly data will not be reviewed because of issues producing the data products have not been resolved - see Redmine tickets 13111, 13113, 13221. Data plots are available in the review images."
exclusion,CP01CNSM-SBD11-06-METBKA000,2.0,2014-12-13T18:47:00,2014-12-15T20:58:00,Lori,2019-04-04T19:49:00,,excluding data from deployment 2 from summary data ranges.
comment,CP01CNSM-SBD11-06-METBKA000,3.0,,,Lori,2019-04-04T19:51:00,,ct_depth is 0.00 for this deployment - cal file should be checked
