type,reference_designator,deployment,start_date,end_date,author,modified,image_url,comment
comment,CE06ISSP-SP001-04-OPTAAJ000,,,,Lori,2019-07-01T19:26:00,,The file coordinate pressure_depth is an array of all zeros for every deployment. The variable in the file called int_ctd_pressure has what appears to be valid pressure data. The coordinate variable pressure_depth should contain valid pressure data.
comment,CE06ISSP-SP001-04-OPTAAJ000,3.0,,,Lori,2019-07-01T19:28:00,,wavelength_a and wavelength_c are arrays of fill values for this deployment. These variables should contain the measurement wavelengths.
comment,CE06ISSP-SP001-04-OPTAAJ000,1.0,,,Lori,2019-07-01T19:29:00,,"99% of beam_attenuation and optical_absorption data for this deployment are fill values, outside of global ranges, or outliers (+/- 5 SD)."
comment,CE06ISSP-SP001-04-OPTAAJ000,3.0,,,Lori,2019-07-01T19:30:00,,"53% of beam_attenuation and 59% of optical_absorption data for this deployment are nans, fill values, outside of global ranges, or outliers (+/- 5 SD)."
comment,CE06ISSP-SP001-04-OPTAAJ000,5.0,,,Lori,2019-07-01T19:32:00,,"~80% of beam_attenuation and optical_absorption data for this deployment are nans, fill values, outside of global ranges, or outliers (+/- 5 SD)."
comment,CE06ISSP-SP001-04-OPTAAJ000,7.0,,,Lori,2019-07-01T19:33:00,,"~95% of beam_attenuation and optical_absorption data for this deployment are nans, fill values, outside of global ranges, or outliers (+/- 5 SD)."
annotation,CE01ISSM-RID16-02-FLORTD000,2.0,,,Lori,2019-07-02T12:04:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/CE/CE01ISSM/CE01ISSM-RID16-02-FLORTD000/timeseries_plots/deployment0002/deployment0002_CE01ISSM-RID16-02-FLORTD000-recovered_host-flort_sample-total_volume_scattering_coefficient-2014-10-10.png,total_volume_scattering_coefficient data show a repetitive pattern of increasing to the upper detection limit of the instrument and dropping to zero. A similar issue has been seen on CE06ISSM-RID16-02-FLORTD000 (see annotation ID 97). This dataset should be annotated.
annotation,CE01ISSM-RID16-02-FLORTD000,7.0,2017-07-01T00:00:00,2017-09-05T00:00:00,Lori,2019-07-02T12:05:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/CE/CE01ISSM/CE01ISSM-RID16-02-FLORTD000/timeseries_plots/deployment0007/deployment0007_CE01ISSM-RID16-02-FLORTD000-recovered_host-flort_sample-total_volume_scattering_coefficient-2017-04-19.png,total_volume_scattering_coefficient data show a repetitive pattern of increasing to the upper detection limit of the instrument and dropping to zero. A similar issue has been seen on CE06ISSM-RID16-02-FLORTD000 (see annotation ID 97). This dataset should be annotated.
annotation,CE06ISSM-RID16-02-FLORTD000,1.0,,,Lori,2019-07-02T12:25:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/CE/CE06ISSM/CE06ISSM-RID16-02-FLORTD000/timeseries_plots/deployment0001/deployment0001_CE06ISSM-RID16-02-FLORTD000-recovered_host-flort_sample-total_volume_scattering_coefficient-2014-10-07.png,"Annotation IDs 97 and 98 should be updated: ""Volume scattering count data between October 2014 and April 2015 show a repetitive pattern of steady increase in signal to the upper detection limit of the instrument, followed by a drop back to zero. Investigation is ongoing."""
comment,CE06ISSM-RID16-02-FLORTD000,3.0,,,Lori,2019-07-02T12:28:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/CE/CE06ISSM/CE06ISSM-RID16-02-FLORTD000/timeseries_plots/deployment0003/deployment0003_CE06ISSM-RID16-02-FLORTD000-recovered_host-flort_sample-fluorometric_cdom-2015-10-13.png,A substantial amount of CDOM values are negative
exclusion,CE06ISSM-RID16-02-FLORTD000,4.0,2016-05-06T02:24:00,2016-05-25T00:00:00,Lori,2019-07-02T12:30:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/CE/CE06ISSM/CE06ISSM-RID16-02-FLORTD000/timeseries_plots/deployment0004/deployment0004_CE06ISSM-RID16-02-FLORTD000-recovered_host-flort_sample-fluorometric_cdom-2016-05-06.png,Suspect noise in the CDOM data at the beginning of the deployment.
exclusion,CE06ISSM-RID16-02-FLORTD000,6.0,2017-06-15T00:00:00,2017-10-05T13:53:00,Lori,2019-07-02T12:33:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/CE/CE06ISSM/CE06ISSM-RID16-02-FLORTD000/timeseries_plots/deployment0006/deployment0006_CE06ISSM-RID16-02-FLORTD000-recovered_host-flort_sample-optical_backscatter-2017-04-13.png,Suspect data - potential biofouling
comment,CE06ISSM-SBD17-06-FLORTD000,,,,Lori,2019-07-02T12:56:00,,pressure_depth is an array of fill values for every deployment
exclusion,CE06ISSM-SBD17-06-FLORTD000,1.0,2014-11-20T00:00:00,2015-01-15T00:00:00,Lori,2019-07-02T12:58:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/CE/CE06ISSM/CE06ISSM-SBD17-06-FLORTD000/timeseries_plots/deployment0001/deployment0001_CE06ISSM-SBD17-06-FLORTD000-recovered_host-flort_sample-fluorometric_chlorophyll_a-2014-10-07.png,Approximately 40% of the data for all variables are negative values for this deployment. Excluding from final data ranges
annotation,CE06ISSM-SBD17-06-FLORTD000,1.0,2015-02-01T00:00:00,2015-04-01T00:00:00,Lori,2019-07-02T12:59:00,,Missing data for this deployment should be annotated
annotation,CE06ISSM-SBD17-06-FLORTD000,3.0,,,Lori,2019-07-02T13:00:00,,There are only 6 data points available for this deployment. This dataset should be annotated.
exclusion,CE06ISSM-SBD17-06-FLORTD000,6.0,2017-06-15T00:00:00,2017-10-05T13:53:00,Lori,2019-07-02T13:03:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/CE/CE06ISSM/CE06ISSM-SBD17-06-FLORTD000/timeseries_plots/deployment0006/deployment0006_CE06ISSM-SBD17-06-FLORTD000-recovered_host-flort_sample-fluorometric_chlorophyll_a-2017-04-13.png,Suspect data - potential biofouling.
exclusion,CE06ISSM-SBD17-06-FLORTD000,7.0,2017-12-29T00:00:00,2018-01-10T00:00:00,Lori,2019-07-02T13:19:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/CE/CE06ISSM/CE06ISSM-SBD17-06-FLORTD000/timeseries_plots/deployment0007/deployment0007_CE06ISSM-SBD17-06-FLORTD000-recovered_host-flort_sample-fluorometric_chlorophyll_a-2017-10-06.png,Suspect values at the end of the data record.
exclusion,CE06ISSM-SBD17-06-FLORTD000,8.0,2018-07-01T00:00:00,2018-09-20T15:26:00,Lori,2019-07-02T14:24:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/CE/CE06ISSM/CE06ISSM-SBD17-06-FLORTD000/timeseries_plots/deployment0008/deployment0008_CE06ISSM-SBD17-06-FLORTD000-recovered_host-flort_sample-total_volume_scattering_coefficient-2018-03-28.png,Suspect data at the end of the data record - total_volume_scattering_coefficient and optical_backscatter flatline at the upper detection limit
comment,CE07SHSM-RID27-02-FLORTD000,,,,Lori,2019-07-02T13:37:00,,pressure_depth is an array of fill values for every deployment. This variable should contain valid pressure data.
annotation,CE07SHSM-RID27-02-FLORTD000,2.0,2016-03-20T00:00:00,2015-05-10T00:00:00,Lori,2019-07-02T13:51:00,,Missing data should be annotated
exclusion,CE07SHSM-RID27-02-FLORTD000,2.0,2016-05-10T00:00:00,2016-05-13T22:15:00,Lori,2019-07-02T13:53:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/CE/CE07SHSM/CE07SHSM-RID27-02-FLORTD000/timeseries_plots/deployment0002/deployment0002_CE07SHSM-RID27-02-FLORTD000-recovered_host-flort_sample-fluorometric_chlorophyll_a-2015-10-13.png,Suspect data at the end of the deployment.
annotation,CE07SHSM-RID27-02-FLORTD000,4.0,2016-12-24T14:18:00,2017-04-13T23:22:00,Lori,2019-07-02T13:55:00,,Missing data at the end of the deployment should be annotated.
comment,CE07SHSM-RID27-02-FLORTD000,5.0,,,Lori,2019-07-02T13:57:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/CE/CE07SHSM/CE07SHSM-RID27-02-FLORTD000/timeseries_plots/deployment0005/deployment0005_CE07SHSM-RID27-02-FLORTD000-recovered_host-flort_sample-fluorometric_cdom-2017-04-11.png,A substantial amount of CDOM values are negative
annotation,CE07SHSM-RID27-02-FLORTD000,5.0,,,Lori,2019-07-02T13:58:00,,Data gaps should be annotated
exclusion,CE07SHSM-RID27-02-FLORTD000,5.0,2017-08-15T00:00:00,2017-10-06T14:26:00,Lori,2019-07-02T14:00:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/CE/CE07SHSM/CE07SHSM-RID27-02-FLORTD000/timeseries_plots/deployment0005/deployment0005_CE07SHSM-RID27-02-FLORTD000-recovered_host-flort_sample-total_volume_scattering_coefficient-2017-04-11.png,Suspect data at the end of the deployment. total_volume_scattering_coefficient flatlined at the upper detection limit
exclusion,CE07SHSM-RID27-02-FLORTD000,6.0,2017-12-29T00:00:00,2018-01-20T00:00:00,Lori,2019-07-02T14:03:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/CE/CE07SHSM/CE07SHSM-RID27-02-FLORTD000/timeseries_plots/deployment0006/deployment0006_CE07SHSM-RID27-02-FLORTD000-recovered_host-flort_sample-total_volume_scattering_coefficient-2017-10-03.png,Suspect data at the end of the deployment. total_volume_scattering_coefficient flatlined at the upper detection limit
comment,CE09OSSM-RID27-02-FLORTD000,,,,Lori,2019-07-02T14:15:00,,pressure_depth is an array of fill values for every deployment. This variable should contain valid pressure data.
annotation,CE09OSSM-RID27-02-FLORTD000,,,,Lori,2019-07-02T14:17:00,,"The missing data at the end of deployments 1, 2 and 7 should be annotated."
exclusion,CE09OSSM-RID27-02-FLORTD000,5.0,2017-05-30T00:00:00,2017-10-06T23:50:00,Lori,2019-07-02T15:13:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/CE/CE09OSSM/CE09OSSM-RID27-02-FLORTD000/timeseries_plots/deployment0005/deployment0005_CE09OSSM-RID27-02-FLORTD000-recovered_host-flort_sample-total_volume_scattering_coefficient-2017-04-12.png,Suspect data - total_volume_scattering_coefficient and optical backscatter periodically flatlined at the upper detection limit
exclusion,CE09OSSM-RID27-02-FLORTD000,6.0,2017-10-04T23:35:00,2018-03-30T19:15:00,Lori,2019-07-02T14:26:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/CE/CE09OSSM/CE09OSSM-RID27-02-FLORTD000/timeseries_plots/deployment0006/deployment0006_CE09OSSM-RID27-02-FLORTD000-recovered_host-flort_sample-total_volume_scattering_coefficient-2017-10-04.png,Suspect data - total_volume_scattering_coefficient and optical backscatter periodically flatline at the upper detection limit
comment,CE02SHSP-SP001-05-NUTNRJ000,,,,Lori,2019-07-02T14:37:00,,"ctd_temp is an array of -1 (or close to -1) for every deployment, ctd_psu is 0 for every deployment, and ctd_dbar is incorrect (0 for most deployments)."
exclusion,CE02SHSP-SP001-05-NUTNRJ000,1.0,2015-03-18T19:20:00,2015-04-02T00:00:00,Lori,2019-07-02T14:40:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/CE/CE02SHSP/CE02SHSP-SP001-05-NUTNRJ000/profile_plots/deployment0001/all_data_CE02SHSP-SP001-05-NUTNRJ000-recovered_cspp-nitrate_concentration_20150320.png,66% of nitrate_concentration and nutnr_nitrogen_in_nitrate values are negative for this deployment.
comment,CE02SHSP-SP001-05-NUTNRJ000,9.0,,,Lori,2019-07-02T14:47:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/CE/CE02SHSP/CE02SHSP-SP001-05-NUTNRJ000/profile_plots/deployment0009/all_data_CE02SHSP-SP001-05-NUTNRJ000-recovered_cspp-salinity_corrected_nitrate_20180420.png,27% of the salinity_corrected_nitrate values for this deployment are negative
comment,CE02SHSP-SP001-05-NUTNRJ000,10.0,,,Lori,2019-07-02T14:48:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/CE/CE02SHSP/CE02SHSP-SP001-05-NUTNRJ000/profile_plots/deployment0010/all_data_CE02SHSP-SP001-05-NUTNRJ000-recovered_cspp-salinity_corrected_nitrate_20180523.png,22% of the salinity_corrected_nitrate values for this deployment are negative
annotation,CE02SHSP-SP001-07-FLORTJ000,,,,Lori,2019-07-02T14:53:00,,"recovered data aren't available for download for deployments 1, 3, and 4. According to the ingest csvs, the raw data files are available for all of those deployments. Data should be ingested or the datasets should be annotated."
exclusion,CE02SHSP-SP001-07-FLORTJ000,7.0,2017-09-30T00:00:00,2017-10-02T00:00:00,Lori,2019-07-02T15:00:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/CE/CE02SHSP/CE02SHSP-SP001-07-FLORTJ000/xsection_plots/deployment0007/all_data_CE02SHSP-SP001-07-FLORTJ000-recovered_cspp-total_volume_scattering_coefficient_20170825.png,Suspect profile - total_volume_scattering_coefficient is at the upper detection limit throughout the water column
exclusion,CE02SHSP-SP001-07-FLORTJ000,9.0,2018-05-05T00:00:00,2018-05-07T00:00:00,Lori,2019-07-02T15:19:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/CE/CE02SHSP/CE02SHSP-SP001-07-FLORTJ000/xsection_plots/deployment0009/rm_erroneous_data_CE02SHSP-SP001-07-FLORTJ000-recovered_cspp-total_volume_scattering_coefficient_20180420.png,Suspect profiles
comment,CE02SHSP-SP001-09-PARADJ000,1.0,,,Lori,2019-07-02T15:42:00,,"recovered data aren't available for download for deployment 1. According to the ingest csv, the raw data files are available for all of this deployment. Data should be ingested or the dataset should be annotated."
comment,CE06ISSP-SP001-09-CTDPFJ000,9.0,,,Lori,2019-07-02T16:59:00,,"Recovered data aren't available for download for deployment 9. According to the ingest csv, the raw data files are available for all of this deployment. Data should be ingested or the dataset should be annotated."
comment,CE06ISSP-SP001-07-SPKIRJ000,9.0,,,Lori,2019-07-02T17:01:00,,"Recovered data aren't available for download for deployment 9. According to the ingest csv, the raw data files are available for all of this deployment. Data should be ingested or the dataset should be annotated."
comment,CE06ISSP-SP001-02-DOSTAJ000,9.0,,,Lori,2019-07-02T17:01:00,,"Recovered data aren't available for download for deployment 9. According to the ingest csv, the raw data files are available for all of this deployment. Data should be ingested or the dataset should be annotated."
comment,CE06ISSP-SP001-05-VELPTJ000,9.0,,,Lori,2019-07-02T17:02:00,,"Recovered data aren't available for download for deployment 9. According to the ingest csv, the raw data files are available for all of this deployment. Data should be ingested or the dataset should be annotated."
comment,CE06ISSP-SP001-08-FLORTJ000,9.0,,,Lori,2019-07-02T17:02:00,,"Recovered data aren't available for download for deployment 9. According to the ingest csv, the raw data files are available for all of this deployment. Data should be ingested or the dataset should be annotated."
comment,CE06ISSP-SP001-10-PARADJ000,9.0,,,Lori,2019-07-02T17:02:00,,"Recovered data aren't available for download for deployment 9. According to the ingest csv, the raw data files are available for all of this deployment. Data should be ingested or the dataset should be annotated."
comment,CE06ISSP-SP001,,,,Lori,2019-07-02T17:06:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/CE/CE06ISSP/CE06ISSP-SP001-09-CTDPFJ000/profile_plots/deployment0003/all_data_CE06ISSP-SP001-09-CTDPFJ000-recovered_cspp-temperature_20150821.png,"During deployments 1 - 6, there are several pressure (dbar) data points that are outliers (much deeper than the max deployment depth of 30m)."
exclusion,CE06ISSP-SP001-09-CTDPFJ000,6.0,2017-04-15T23:27:00,2017-05-18T21:17:00,Lori,2019-07-02T17:32:00,,the pressure (dbar) variable for this deployment is an array of values=4421
annotation,CE06ISSP-SP001-09-CTDPFJ000,,,,Lori,2019-07-02T17:35:00,,"Data gaps and missing data at the end of deployments 1, 3, 4, 6, 8, and 9 should be annotated."
comment,CE07SHSP-SP001-04-OPTAAJ000,,,,Lori,2019-07-02T17:41:00,,"According to Roesler and Barnard (Optical proxy for phytoplankton biomass in the absence of photophysiology: Rethinking the absorption line height, Methods in Oceanography, 2013), “absorption meters are highly prone to biofouling, particularly biofilms which not only attenuate the collimated beam but also impact the scattering properties of the optical surfaces and tubes. In productive coastal waters biofouling can have significant impacts (i.e. 10% of the signal) within one to two weeks”."
comment,CE07SHSP-SP001-04-OPTAAJ000,,,,Lori,2019-07-02T17:45:00,,beam_attenuation and optical_absorption are all fill values for deployments 2 and 3
comment,CE07SHSP-SP001-04-OPTAAJ000,,,,Lori,2019-07-02T17:45:00,,The file coordinate pressure_depth is an array of all zeros for every deployment. The variable in the file called int_ctd_pressure has what appears to be valid pressure data. The coordinate variable pressure_depth should contain valid pressure data.
comment,CE06ISSP-SP001-05-VELPTJ000,6.0,,,Lori,2019-07-02T18:03:00,,the pressure_depth (dbar) variable for this deployment is an array of values=4421
comment,CE06ISSP-SP001-09-CTDPFJ000,5.0,,,Lori,2019-07-02T18:20:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/CE/CE06ISSP/CE06ISSP-SP001-09-CTDPFJ000/profile_plots/deployment0005/rm_erroneous_data_CE06ISSP-SP001-09-CTDPFJ000-recovered_cspp-conductivity_20160720_surface.png,"A substantial amount of conductivity, density, and salinity data near the surface are unreasonable for several deployments."
comment,CE06ISSP-SP001-09-CTDPFJ000,3.0,,,Lori,2019-07-02T18:19:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/CE/CE06ISSP/CE06ISSP-SP001-09-CTDPFJ000/profile_plots/deployment0003/rm_erroneous_data_CE06ISSP-SP001-09-CTDPFJ000-recovered_cspp-density_20150821.png,Suspect salinity and density data around 25 dbar near the beginning of the deployment.
exclusion,CE06ISSP-SP001-09-CTDPFJ000,9.0,2018-07-10T00:00:00,2018-07-12T00:00:00,Lori,2019-07-02T18:24:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/CE/CE06ISSP/CE06ISSP-SP001-09-CTDPFJ000/profile_plots/deployment0009/all_data_CE06ISSP-SP001-09-CTDPFJ000-telemetered-conductivity_20180621.png,Suspect data from 5-10 dbar.
comment,CE07SHSP-SP001,,,,Lori,2019-07-02T18:37:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/CE/CE07SHSP/CE07SHSP-SP001-08-CTDPFJ000/profile_plots/deployment0002/all_data_CE07SHSP-SP001-08-CTDPFJ000-recovered_cspp-conductivity_20150822.png,"During deployments 2, and 3 there are several pressure (dbar) data points that are outliers (much deeper than the max deployment depth of 90m)."
annotation,CE07SHSP-SP001,,,,Lori,2019-07-02T18:38:00,,Missing data for all deployments should be annotated
comment,CE02SHSM-RID27-02-FLORTD000,,,,Lori,2019-07-03T13:40:00,,The variable pressure_depth (dbar) is an array of all fill values for every deployment. This should contain valid pressure data.
exclusion,CE02SHSM-RID27-02-FLORTD000,2.0,2016-03-01T00:00:00,2016-05-16T21:09:00,Lori,2019-07-03T13:45:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/CE/CE02SHSM/CE02SHSM-RID27-02-FLORTD000/timeseries_plots/deployment0002/deployment0002_CE02SHSM-RID27-02-FLORTD000-recovered_host-flort_sample-total_volume_scattering_coefficient-2015-10-07.png,"Suspect data at the end of the deployment - negative chl-a and CDOM values, total_volume_scattering_coefficient maxes out."
